Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
2025-09-19T20:47:37.356434,-1.8529630459379405,5.706912319175899,7.959156772587448,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,0.0,0.0,0.0,false,false
2025-09-19T20:47:37.356548,-1.7872994918143377,5.695232053752989,7.888852487551048,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-0.30488976279018765,0.1853449330468777,0.34607581905953566,false,false
2025-09-19T20:47:37.356570,-1.7487847098964266,5.727976391790435,7.755594437592663,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-0.4330947389030957,0.8066546326163362,1.0281823412259143,false,false
2025-09-19T20:47:37.356584,-1.6870547180005815,5.7658839573850855,7.7341299977269955,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-0.7940394862787716,1.0634984157439433,1.4879132614836408,false,false
2025-09-19T20:47:37.356599,-1.6484131040488137,5.747748869180214,7.826588199852267,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-1.0791389681674364,0.6516371448434057,1.238003713478463,false,false
2025-09-19T20:47:37.356618,-1.5573075623469776,5.6552317229507025,8.013096593975206,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-1.6913438431227092,-0.4289815550811866,0.48157301218878956,false,false
2025-09-19T20:47:37.435270,-2.136281530616543,5.792323236048105,6.5133291597958305,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,3.057469327696552,6.005331856838467,-356.233796983821,false,false
2025-09-19T20:47:37.435375,-1.8969547353972303,5.871935667782964,6.56354553082565,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,1.4419277636195709,6.175266465081741,-354.98002401758134,false,false
2025-09-19T20:47:37.435391,-0.8710097324246817,6.02031627406177,8.113779219880598,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-5.786379962293357,0.9334641823739105,-355.6964242828527,false,false
2025-09-19T20:47:37.435412,-0.6502606993612972,5.982043818183229,7.966761903412589,-0.09972367435693741,-0.1876882016658783,-0.005039634648710489,-30.825000762939453,-22.5,-34.14375305175781,-6.979272650751801,1.260517176037915,-354.56992647706727,true,false
2025-09-19T20:47:37.525437,-1.2026980581729276,5.9255197423435675,7.339613833252315,-0.006566796451807022,-0.02214384824037552,0.06475166976451874,-30.896250915527343,-22.451250076293945,-34.06875305175781,-3.4477245837819828,3.273657448758314,-354.6187847538366,false,false
2025-09-19T20:47:37.525627,-1.6431241364701918,6.016898770021271,7.281473596008482,-0.006566796451807022,-0.02214384824037552,0.06475166976451874,-30.896250915527343,-22.451250076293945,-34.06875305175781,-0.8456335989951747,3.9264784475620687,-355.65134946638824,false,false
2025-09-19T20:47:37.525645,-1.7254508302323188,5.9435454104775545,7.647817352966399,-0.006566796451807022,-0.02214384824037552,0.06475166976451874,-30.896250915527343,-22.451250076293945,-34.06875305175781,-0.6128305719540439,2.211312192794857,2.5013921418399434,false,false
2025-09-19T20:47:37.525678,-1.7163648985680027,5.8593113767323075,8.00028168139653,-0.006566796451807022,-0.02214384824037552,0.06475166976451874,-30.896250915527343,-22.451250076293945,-34.06875305175781,-0.8940540428018267,0.5771454628771338,1.0447051112635677,false,false
2025-09-19T20:47:37.726180,-1.5957700204281053,5.847403901180485,8.305726225067161,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,-1.7854291336584822,-0.4951176442319465,0.7887477757936665,false,false
2025-09-19T20:47:37.726331,-1.4161305522634606,5.8220083203717365,8.28048237904359,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,-2.749607694874448,-0.5304013863312704,1.2764407624196963,false,false
2025-09-19T20:47:37.726347,-1.5302989530421307,5.926558826705033,7.87842826418305,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,-1.8904360886812057,1.3109069439060121,2.67302018648175,false,false
2025-09-19T20:47:37.726369,-1.7270641946721579,5.993490146766213,7.413592717906955,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,-0.445233007224795,3.3122124079788122,-356.22807013486033,false,false
2025-09-19T20:47:37.726384,-2.0614389491045726,6.032339775150074,6.965820740591051,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,1.8963775418914377,5.250816843043424,-355.92328442234066,false,false
2025-09-19T20:47:37.726399,-2.4442795073968298,6.138803344758875,6.605543827479363,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,4.452225584351442,7.261115522143307,-355.88072341822124,false,false
2025-09-19T20:47:37.726418,-2.6937256234875386,6.309881618515912,6.359303819867611,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,6.021744117665621,9.135032202809846,-355.420053369274,false,false
2025-09-19T20:47:37.726433,-2.757730860411677,6.480964387901755,6.44196646796298,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,6.079586340251735,9.53144327344301,-355.13764446707324,false,false
2025-09-19T20:47:37.726447,-2.6605210994181796,6.369396788601146,6.9280635982087855,-0.1516471803188324,0.012370011769235134,0.16004657745361328,-31.0920011138916,-22.17600021362305,-34.05750259399414,5.0720767432592115,6.952785188731767,-356.5660787358755,false,false
2025-09-19T20:47:37.926047,-2.5538902627675615,6.0698442969342405,7.708301170137108,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,3.8767465769539076,2.576940754890856,0.8484612861707319,false,false
2025-09-19T20:47:37.926219,-2.450923698507194,5.770516659499225,8.565618327988476,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,2.6361060683491626,-1.6739563996387474,-2.1250942260915906,false,false
2025-09-19T20:47:37.926234,-2.4679349747113606,5.559835804343729,8.76935138887827,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,2.656458848616662,-3.26644970395855,-3.5082961438950804,false,false
2025-09-19T20:47:37.926280,-2.5604885263647743,5.530766672313466,8.191058350536547,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,3.810518157144097,-1.6134495303608603,-2.648575496039456,false,false
2025-09-19T20:47:37.926294,-2.598091276655898,5.6526230307520695,7.356348133550744,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,4.93116558279946,1.8972411437071486,-0.32995502138808774,false,false
2025-09-19T20:47:37.926307,-2.567241625075691,5.785335706278745,6.8184547903471495,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,5.304869291683007,4.672543653555387,1.7209385096242045,false,false
2025-09-19T20:47:37.926321,-2.414827682616886,5.942918621800871,6.742429280396964,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,4.325477086351558,5.752169243255921,-356.7515329201554,false,false
2025-09-19T20:47:37.926342,-2.0918609390867635,6.156306188952193,6.915583145676387,-0.13942988216876984,0.043829549103975296,0.052076224237680435,-31.398600891113283,-21.742050247192385,-33.98475253295898,2.0175413413667087,6.0342667663747065,-354.9531440252455,false,false
