Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
2025-11-14T20:18:20.897780,-1.636983338277787,6.22358796838671,7.785318478010595,-0.17577634751796722,-0.06719512492418289,-0.0435241162776947,-35.98125076293945,-27.600000381469727,-32.55000305175781,0.0,0.0,0.0,false,false
2025-11-14T20:18:20.897873,-1.8085220174398273,6.144397486466914,7.723568252753466,-0.17577634751796722,-0.06719512492418289,-0.0435241162776947,-35.98125076293945,-27.600000381469727,-32.55000305175781,1.0570120871022333,-0.1352530032960857,-0.6823957050617935,false,false
2025-11-14T20:18:20.897888,-1.88472010276746,6.164622897515073,7.69359054765664,-0.17577634751796722,-0.06719512492418289,-0.0435241162776947,-35.98125076293945,-27.600000381469727,-32.55000305175781,1.4959757700062006,0.06519764247493498,-0.7382636068660986,false,false
2025-11-14T20:18:20.897908,-1.7804461796185933,6.224087533657439,7.781193924951367,-0.17577634751796722,-0.06719512492418289,-0.0435241162776947,-35.98125076293945,-27.600000381469727,-32.55000305175781,0.804028508946832,0.017052712674541226,-0.41330913370649114,false,false
2025-11-14T20:18:21.097936,-1.7492464224051218,6.255614428373519,7.767567968869116,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,0.6211719201218511,0.20738713713794965,-0.40801796738148255,false,false
2025-11-14T20:18:21.098093,-1.7527891119098058,6.239074780867668,7.617185521376086,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,0.767015156019287,0.6813167303480654,-0.06373913484964078,false,false
2025-11-14T20:18:21.098108,-1.847282336144417,6.296607769691036,7.462432825690485,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,1.3865106390331992,1.5179473377009813,0.3344295689971375,false,false
2025-11-14T20:18:21.098127,-1.9352069725537149,6.32118668017938,7.430520278277982,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,1.893274894288572,1.749145550964414,0.25029808578781854,false,false
2025-11-14T20:18:21.098141,-2.0449718649160786,6.2886107656267995,7.550954929025465,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,2.42884063355055,1.1494586915244298,-0.5660781442279585,false,false
2025-11-14T20:18:21.098155,-2.0753279534465037,6.262751494492477,7.823236043766883,-0.02825249545276165,-0.12553271651268005,-0.11346813291311264,-36.03375091552734,-27.690000534057617,-32.35875282287598,2.3733057530813504,0.039532837292881595,-1.4812014661686703,false,false
