x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-22.5,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.0,0.0,0.0,False,False
-22.52,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.1625219352636815,-0.794344754471112,-0.7014439976820483,False,False
-22.54,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.7357027362673545,0.1392568798597651,-0.1564148730307977,False,False
-22.56,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.8032996785206681,1.3058582079222203,0.7576757520178035,False,False
-22.58,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-0.2584456384360365,2.06623297658426,1.8175788065991867,False,False
-22.6,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-0.7128127335744363,2.708080879597915,2.557737152727327,False,False
-22.62,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-0.001685369011259,2.2568179893698,1.8709752628098215,False,False
-22.64,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.6909866046836513,0.8107300562183752,0.4005814058615726,False,False
-22.66,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.640665894602769,0.4039207290677495,0.0913495095730354,False,False
-22.68,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,0.0302461670872435,1.542788909719178,1.2607611553177094,False,False
-22.7,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-1.069862016907683,2.938740642202376,2.913145877815623,False,False
-22.72,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-1.682218151875226,3.343588075997289,3.5423274465189536,False,False
-22.75,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-1.2461197778961317,2.942449352433215,2.993580503523446,False,False
-22.77,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,-0.1091213186900983,2.214697153893148,1.8805731583064755,False,False
-22.79,0.0,-34.20000076293945,-27.11250114440918,-28.14375114440918,1.0126348102039096,1.653720228598722,0.9556507375725972,False,False
-22.81,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,0.7811988790851618,1.5191383755046814,0.5899613533577792,False,False
-22.83,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,-0.0884723742193944,1.5118408641779482,0.930490919491092,False,False
-22.85,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,-0.3683710135510498,1.5751235703669977,1.0947637626242963,False,False
-22.87,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,-0.0729826773600681,1.568260818461802,0.9709889463506444,False,False
-22.89,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,0.7186966866384825,1.8806315648730276,0.907458768277877,False,False
-22.91,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,0.7440448426205926,2.4068094009616985,1.325023371021075,False,False
-22.93,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,0.0792637151162818,2.4249076739769535,1.619432802588619,False,False
-22.95,0.0,-34.35375061035156,-27.28125114440918,-27.91875114440918,0.2804617348073375,2.8105572072520744,1.854552926374737,True,False
-22.5,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,1.0266756839475182,3.2866614443751274,1.51612717801666,False,False
-22.52,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,1.554776061778508,3.813050301970236,1.714905601968468,False,False
-22.53,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,2.69118444165429,6.280844251561341,3.1834842697117836,False,False
-22.55,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,1.7752424788311885,6.66955439374297,3.970587049475654,False,False
-22.56,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,-0.4826049999779211,4.5042747237642615,3.2294863715313227,False,False
-22.58,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,0.8594318190597239,4.515766732045215,2.614048709251648,False,False
-22.59,0.0,-34.09800064086914,-27.558751068115235,-27.86625129699707,3.9309594803300474,4.3689090471217185,1.078248515035341,False,False
-22.61,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,5.054635818314532,3.17209572622442,-0.6635016776715759,False,False
-22.62,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,5.320149912441076,2.9072679554287433,-0.9704143472367548,False,False
-22.64,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,5.9326770839779694,3.2633679365332995,-0.9715342933854174,False,False
-22.66,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,7.426356822014345,4.301736472114847,-0.8904367057518812,False,False
-22.67,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,9.178437973186114,4.779930293099994,-1.3620146339986263,False,False
-22.69,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,10.25148115011325,4.060333739417516,-2.318685876321439,False,False
-22.7,0.0,-33.698400970458984,-27.79950100708008,-27.843001419067384,9.298262253047312,3.047782709652111,-2.5546452739004906,False,False
