x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-45.0,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,0.0,0.0,0.0,False,False
-44.98,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-0.0022882108922583,0.075196350134874,0.0558563940538903,False,False
-44.97,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-1.026975593090076,0.5257017298502973,1.719452812116785,False,False
-44.95,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-2.3150170886029313,1.2213314605574368,3.912068178038382,False,False
-44.93,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-2.984617126798076,1.8813206641783535,5.2395727022147724,False,False
-44.91,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-2.945520967327502,2.4709178661922024,5.544139439699293,False,False
-44.9,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-2.9522606753853964,2.577298892424281,5.616827591003684,False,False
-44.88,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-2.2442033394752334,2.3038938696047353,4.495969007388837,False,False
-44.86,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-1.599066557056272,2.1268733327629263,3.524371890642925,False,False
-44.84,-9.0,-12.71250057220459,1.818750023841858,-45.993751525878906,-1.9441907899039208,2.812674975227992,4.404104787991415,False,False
-44.83,-9.0,-13.053750610351562,1.8150000333786012,-45.82875137329101,-2.7870206299904483,3.52129260084601,5.3459724514727895,False,False
-44.81,-9.0,-13.053750610351562,1.8150000333786012,-45.82875137329101,-2.8025500156824803,4.0506225273472225,5.668958916571981,False,False
-44.79,-9.0,-13.053750610351562,1.8150000333786012,-45.82875137329101,-2.5301585941683156,3.825657431093177,5.18086053447351,False,False
-44.78,-9.0,-13.053750610351562,1.8150000333786012,-45.82875137329101,-2.148528161710922,3.3926494515318595,4.425761982547002,False,False
-44.76,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,-1.7380576311032137,2.9523861583111,3.2210410255890736,False,False
-44.74,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,-1.0390813689934078,3.025106920239857,2.356637353316941,False,False
-44.72,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,-0.4919348207923342,3.3276004357221893,1.8401085805950288,False,False
-44.71,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,0.1925777769409862,3.367140982503514,0.9959555371791708,False,False
-44.69,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,0.9730450285328393,3.854693357891143,0.3201580682202376,False,False
-44.67,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,1.6994447967586144,4.78328399092721,-0.0129214340945083,False,False
-44.65,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,2.2871336147875976,5.020042856745384,-0.5846575539643055,False,False
-44.64,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,2.529405780649988,3.565132989912385,-1.7641166003794098,False,False
-44.62,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,1.8543260983783745,0.7614637422556783,-2.8011612332482656,False,False
-44.6,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,1.149813712148548,1.0656048694847795,-1.712416176045238,False,False
-44.58,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,5.6879894617904245,10.75710462482963,-1.4514850330548228,False,False
-44.57,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,4.68055148793537,7.108443000105247,-2.2034886067337283,False,False
-44.55,-9.0,-13.21425064086914,1.7107500362396242,-45.65175155639648,2.2248819045136585,2.0476357767655102,-2.376942543394634,True,False
-45.0,-9.0,-13.11390062713623,1.451100033760071,-45.71265185546875,3.6084509598916537,2.598329310104347,-3.756973313654399,False,False
-44.98,-9.0,-13.11390062713623,1.451100033760071,-45.71265185546875,6.160569591642515,4.493010836728004,-5.501292486545552,False,False
-44.96,-9.0,-13.11390062713623,1.451100033760071,-45.71265185546875,5.941225575209845,3.873410640790823,-5.643790570179462,False,False
-44.94,-9.0,-13.11390062713623,1.451100033760071,-45.71265185546875,3.4439746856679285,1.7913592193717562,-4.106513657171732,False,False
