x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-85.5,4.5,36.86250305175781,-31.23750114440918,-6.675000190734863,0.0,0.0,0.0,False,False
-85.48,4.5,36.86250305175781,-31.23750114440918,-6.675000190734863,0.5440085345036048,-0.2644240852821404,0.0025281290224619,False,False
-85.47,4.5,36.86250305175781,-31.23750114440918,-6.675000190734863,1.5334791513303223,0.5763963924761377,-0.6951332977478621,False,False
-85.45,4.5,36.86250305175781,-31.23750114440918,-6.675000190734863,1.6939958408625344,1.5426046810703689,-1.277219101206974,False,False
-85.43,4.5,36.86250305175781,-31.23750114440918,-6.675000190734863,1.017343462942503,1.9771167840061672,-1.3367761269411105,False,False
-85.41,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,0.5727443789115325,1.750422916264565,-0.6474940870683525,False,False
-85.4,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,0.6882085277277881,1.4836372741767685,-0.5334513344700582,False,False
-85.38,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,0.7325869092422694,1.475817021384163,-0.5411818303359439,False,False
-85.36,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,0.4302967218510831,1.877871256281704,-0.6776374859228191,False,False
-85.34,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,0.3713833397923753,2.2769708897423193,-0.8797285612480934,False,False
-85.33,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,1.3063128767191312,1.956586032342944,-0.9637396510764944,False,False
-85.31,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,2.446468430554269,1.2161536334028078,-0.8473164567883416,False,False
-85.29,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,2.434131201573285,0.9817717701315763,-0.7107118560970953,False,False
-85.28,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,1.5875001349679838,1.669409545438537,-0.8787653220534679,False,False
-85.26,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,1.2434844604759985,2.4613085922546567,-1.2311994865597136,False,False
-85.24,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,2.022072999674428,2.4547411156502754,-1.447162032261911,False,False
-85.22,4.5,36.64500274658203,-31.391251373291016,-6.4687501907348635,2.948562798900769,1.694035462250259,-1.2540609075755569,False,False
-85.21,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,3.3256450906516477,1.1721469929665496,-0.9683812691554792,False,False
-85.19,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,3.4202575018693615,1.4028150419957903,-1.1266438982489468,False,False
-85.17,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,2.936550729990879,2.078577366268153,-1.3941014109935956,False,False
-85.15,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,2.5564161535362064,2.374722214697673,-1.4625955543561702,False,False
-85.14,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,1.944436614478242,1.68994046677793,-0.9029777845941744,False,False
-85.12,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,4.190510277571056,2.7070931679984973,-2.1146144961479827,False,False
-85.1,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,9.66158922433553,5.233269373197825,-5.425274836517605,False,False
-85.08,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,4.566230423812421,0.8392185086021513,-1.0785438958221754,False,False
-85.07,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,-0.047205277872278,1.0244332706926933,-0.0066787669984691,False,False
-85.05,4.5,36.6547526550293,-31.34175132751465,-6.213750228881836,-0.5862030995153296,3.2358180359934146,-1.0233654820900355,True,False
-85.5,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,3.6247657562066817,5.125457244242046,-3.400200283233424,False,False
-85.48,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,5.666913474191366,4.106015142275982,-3.359493829656518,False,False
-85.47,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,1.8331960861611096,0.4765945681716204,-0.1290999685292604,False,False
-85.45,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,-1.766849915821104,-2.2638655370033156,2.0866282034672174,False,False
-85.43,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,-1.249095698200569,-1.0396603877185058,1.3975702863096269,False,False
-85.42,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,1.1449221442079427,1.9904834787485548,-0.7819865532832893,False,False
-85.4,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,2.485945100713069,3.0556063806415033,-1.77275231153628,False,False
-85.38,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,3.3495312477467323,1.6433748692806027,-1.174842585760647,False,False
-85.37,4.5,36.621302734375,-31.429651443481447,-6.294750202178955,3.744117734063547,0.4943361707146287,-0.6018756585746559,False,False
-85.35,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,3.634497467101678,0.6867859303323982,-0.6487698901137726,False,False
-85.33,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,3.2906360072432097,2.2476810068354816,-1.4996134197783846,False,False
-85.32,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,3.378856399685368,4.472212323077603,-2.916253922517918,False,False
-85.3,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,4.0456477235254376,5.559027578128738,-3.839768888367544,False,False
-85.28,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,4.83867793661077,4.91502857420878,-3.6551586313337583,False,False
-85.27,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,4.913151910927935,3.8908925879205007,-2.990773159355488,False,False
-85.25,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,4.559674273431737,3.0906726327422724,-2.3686296977638293,False,False
-85.23,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,4.49791466215561,1.7288672983816475,-1.4897911856883894,False,False
-85.22,4.5,36.48579264526367,-31.571221307373047,-6.719550314331054,5.079201986956251,0.0942104270411903,-0.6178857086345388,False,False
-85.2,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,5.83144940304657,-0.6079260092258032,0.0572726953777511,False,False
-85.18,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,6.367487476770611,0.3878499152928079,-0.6826675471618344,False,False
-85.17,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,6.316356996236033,1.775047492091506,-1.592115562667182,False,False
-85.15,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,6.118967231977866,2.6824539376533885,-2.162313132552967,False,False
-85.13,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,5.471482132195378,3.133720226389766,-2.3075096070293633,False,False
-85.12,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,5.266176661379227,2.760192567981367,-2.003238980143408,False,False
-85.1,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,5.293088103225129,1.795513886029756,-1.370811330163857,False,False
-85.08,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,4.8245140846888415,0.544307498753426,-0.4648873615258608,False,False
-85.07,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,4.1053540078797734,-0.7690575769540544,0.4821318597905097,False,False
-85.05,4.5,36.122384268798825,-31.88697735107422,-7.250640251464843,6.071464086015531,0.690905574588033,-0.8201944086960573,True,False
-85.05,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,12.159023379335087,6.409341132229496,-6.350219452843032,False,False
-85.03,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,5.461923865158957,0.97889301473505,-0.5165011249926863,False,False
-85.02,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,2.7004604827466743,-1.05127742467576,1.2799168965364949,False,False
-85.0,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,3.6780312730427447,-0.3559318919588463,0.682595532705367,False,False
-84.98,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,4.643121226573134,0.6374213817028433,-0.1277754981217889,False,False
-84.97,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,5.66480218958586,1.4757942212258222,-0.8906835567507798,False,False
-84.95,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,3.1380196455321645,0.3114756445249185,0.3837699858875893,False,False
-84.93,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,0.7627568862299317,-0.1748057634433877,1.167060176984073,False,False
-84.92,4.5,35.71915756762695,-32.16583188085937,-7.806762201171875,1.281171924040418,0.4079141078169677,0.7228772298927773,False,False
-84.9,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,2.769096158948166,-0.0393065019439617,0.901296824026094,False,False
-84.88,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,2.3831139307271663,-2.783218994024665,2.6014378212154803,False,False
-84.87,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,1.4135395514607447,-5.392524266416931,4.1419058991518405,False,False
-84.85,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,0.2437552830250764,-6.664764099148517,4.897430845025173,False,False
-84.83,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,-1.684363792139462,-6.558251250613111,5.055643125487318,False,False
-84.82,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,-3.4284714715074465,-4.480810332743005,4.351358026272354,False,False
-84.8,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,-4.132439303401494,-1.8496775757927717,3.245980480344219,False,False
-84.78,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,-3.2797267432254005,-0.759633294630202,2.526849280687859,False,False
-84.77,4.5,35.329076664453126,-32.49016596245117,-8.671659837231445,-1.7229398914345522,-1.7862060267815174,2.739803786485556,False,False
