x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-40.5,4.5,38.25,-31.106250762939453,3.5812501907348633,0.0,0.0,0.0,False,False
-40.48,4.5,38.25,-31.106250762939453,3.5812501907348633,-0.939586471851804,-0.7045943308337641,0.6296138457696507,False,False
-40.47,4.5,38.25,-31.106250762939453,3.5812501907348633,-2.212571606340775,-3.069565351203593,1.9519059267181016,False,False
-40.45,4.5,38.25,-31.106250762939453,3.5812501907348633,-2.8621701014778935,-3.924109813161881,2.459082645453339,False,False
-40.43,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.615760126384984,-3.6230457494747097,2.6126165711383926,False,False
-40.41,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.780423684585488,-3.234646641700458,2.5427631759399354,False,False
-40.4,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.4633370114329853,-2.95004192040588,2.3396150546991414,False,False
-40.38,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.1216090436642876,-3.282563003473115,2.333073222026197,False,False
-40.36,4.5,38.25,-31.106250762939453,3.5812501907348633,-2.4894269044142643,-3.8528620964316502,2.31235846006852,False,False
-40.34,4.5,38.25,-31.106250762939453,3.5812501907348633,-2.362663081291469,-4.152762509318361,2.3714632220345173,False,False
-40.33,4.5,38.25,-31.106250762939453,3.5812501907348633,-2.8303063376861157,-4.046669464270348,2.489019280019445,False,False
-40.31,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.287984552110876,-3.3590782356623343,2.415089871366842,False,False
-40.29,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.65925944108894,-2.5022460788370395,2.25871782606848,False,False
-40.28,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.9461050738787353,-2.012863108498955,2.1970181159886444,False,False
-40.26,4.5,38.25,-31.106250762939453,3.5812501907348633,-3.995793521018321,-2.280807323747304,2.3044872663681595,False,False
-40.24,4.5,38.25,-31.106250762939453,3.5812501907348633,-4.2354336243012325,-2.921256070553355,2.599265103362672,False,False
-40.22,4.5,38.25,-31.106250762939453,3.5812501907348633,-4.383892336888661,-3.074155537979778,2.700306374746045,False,False
-40.21,4.5,38.25,-31.106250762939453,3.5812501907348633,-4.527947918240799,-2.4907677533404637,2.5637593318059935,False,False
-40.19,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-4.836494170480673,-1.7993733023756917,2.366653040689517,False,False
-40.17,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-4.459364797011627,-0.9888386972054805,1.9555700013187796,False,False
-40.15,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-4.079263344098359,-0.7788362928324375,1.739565315918778,False,False
-40.14,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-3.811863506366404,-1.0307167587050117,1.7265559690329404,False,False
-40.12,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-3.4533505828110034,-0.9950560728683656,1.5800723585291117,False,False
-40.1,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-3.1061653590093457,-1.4296606101624008,1.605581875035515,False,False
-40.08,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,-2.254110214664344,-0.8314627993988424,1.0751559049143218,False,False
-40.07,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,1.5928108679604644,3.8230879647613847,-2.4290382481009303,False,False
-40.05,4.5,38.313750457763675,-31.07250099182129,3.56625018119812,0.0908395905363956,3.7567737321533414,-1.7584486376939594,True,False
-40.5,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,-4.692762477411238,-0.0319102642380855,2.0336168721787296,False,False
-40.48,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,-4.645530043066175,0.1095299905243223,1.966931782419312,False,False
-40.46,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,-0.8601815716268177,2.466280930931717,-0.4560816795790998,False,False
-40.43,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,1.3170408460544358,2.4943537251522017,-1.360364476507545,False,False
-40.41,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,0.8393646990776436,0.3392568860904248,-0.2353521492509713,False,False
-40.39,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,0.8787733787822489,-0.8366810104479399,0.2360636621140948,False,False
-40.36,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,2.993679987283466,0.7476932970545036,-1.2212613029667878,False,False
-40.34,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,4.740731876119721,1.6026847405651878,-2.2856921152667304,False,False
-40.32,4.5,38.342250976562504,-31.191750946044923,4.0267501640319825,4.574506238360204,-0.3199970954001756,-1.2998938287349766,False,False
-40.3,4.5,38.55255139160157,-31.54965090942383,4.368900169372559,3.4388762063747933,-2.960781271165992,0.5459325134839865,False,False
-40.28,4.5,38.55255139160157,-31.54965090942383,4.368900169372559,2.5400646760635404,-4.72849694424324,1.522868908611979,False,False
