x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-45.0,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,0.0,0.0,0.0,False,False
-45.02,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,0.1659309198816103,2.8566546595613964,-1.0591500275939223,False,False
-45.04,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,0.0112559554403368,4.282412053898387,-1.5530652105614209,False,False
-45.06,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-0.7321046190546543,3.9096549870269297,-1.1738299455062986,False,False
-45.08,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-1.905418673756751,2.878330040812717,-0.4324171793912512,False,False
-45.1,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-2.631085766475441,2.4555598728340335,-0.0626956773352986,False,False
-45.12,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-2.248850601514464,2.070530397017059,-0.0521758338897271,False,False
-45.14,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-1.693967500405952,2.296049325256785,-0.2970168121990895,False,False
-45.16,4.5,46.650001525878906,-44.47500228881836,3.3000001907348633,-1.6552345128257675,3.134351635760634,-0.6002544957835312,False,False
-45.18,4.5,46.7400016784668,-44.29875183105469,3.270000171661377,-1.8251275186751768,3.7981273394240382,-0.9639420380481668,False,False
-45.2,4.5,46.7400016784668,-44.29875183105469,3.270000171661377,-1.4211271052250387,3.234746434528457,-0.8916680541946036,False,False
-45.22,4.5,46.7400016784668,-44.29875183105469,3.270000171661377,-1.0238842841135822,2.612358940504162,-0.7934855127976377,False,False
-45.25,4.5,46.7400016784668,-44.29875183105469,3.270000171661377,-0.979656463826017,2.7506187701978426,-0.8562095621948131,False,False
-45.27,4.5,46.7400016784668,-44.29875183105469,3.270000171661377,-1.181732505477127,3.731619860826836,-1.1473629397095877,False,False
