x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-45.0,-4.5,-22.668750762939453,13.293750762939451,-21.09375,0.0,0.0,0.0,False,False
-44.98,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-0.4084712337482106,0.1413633523153379,0.2937313533770975,False,False
-44.96,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-1.7584519588388403,-1.6523858344947229,1.089115459651481,False,False
-44.94,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-3.0377369104328427,-3.755762774387179,1.7447772140368445,False,False
-44.92,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-4.119417838483548,-4.752209507957929,2.3555424547921575,False,False
-44.91,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-4.332518402952539,-4.672171815409662,2.512516383721674,False,False
-44.89,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-4.150613231893061,-4.162399534069976,2.4566799639064243,False,False
-44.87,-4.5,-22.668750762939453,13.293750762939451,-21.09375,-4.352369274178624,-4.134886990059378,2.5993654017128733,False,False
-44.85,-4.5,-18.303750622272492,10.368750596046448,-25.56750030517578,-4.177984189131724,-4.317340519124635,7.68723233413445,False,False
-44.83,-4.5,-18.303750622272492,10.368750596046448,-25.56750030517578,-3.6792347658418176,-4.6919181404971155,7.184794759875587,False,False
-44.81,-4.5,-18.303750622272492,10.368750596046448,-25.56750030517578,-3.253045205184927,-5.1063775121940225,6.731848142925429,False,False
-44.79,-4.5,-18.303750622272492,10.368750596046448,-25.56750030517578,-3.45861269500886,-4.901195761025825,6.951559927809939,False,False
-44.78,-4.5,-18.303750622272492,10.368750596046448,-25.56750030517578,-4.23578463426311,-4.230131170224453,7.7573163885394365,False,False
-44.76,-4.5,-15.040500512123108,8.070000476837158,-29.064000854492186,-4.945650668148266,-3.413782838186961,13.080398934675143,False,False
-44.74,-4.5,-15.040500512123108,8.070000476837158,-29.064000854492186,-4.661417728895627,-2.931253294204943,12.981037343974805,False,False
