x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-31.5,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,0.0,0.0,0.0,False,False
-31.53,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-1.2606094585494851,-2.000796887972747,-0.923967560738248,False,False
-31.55,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-3.0122333623143716,-3.8740319098872433,-1.5676385467826035,False,False
-31.58,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-4.035375013781599,-4.5695838058716305,-1.642217772306708,False,False
-31.61,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-4.185218330455216,-4.175804432906176,-1.1988341272860057,False,False
-31.63,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-2.8938611143707735,-2.5858379251998045,-0.4832867901920679,False,False
-31.66,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-2.165964680617847,-1.4783551186617316,0.0673298901928944,False,False
-31.69,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-2.2991723398488,-1.621517792851698,0.0215354347646155,False,False
-31.71,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-3.2165649996352084,-2.013998506731369,0.2207039995014383,False,False
-31.74,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-4.811727188790226,-2.938183746611969,0.3096551258472289,False,False
-31.76,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-5.149090018846519,-4.120901340199623,-0.6166619367778878,False,False
-31.79,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-4.173191615142623,-4.648700012772117,-1.6411402108192306,False,False
-31.82,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-3.1873230435070568,-4.935434850411362,-2.422088219300065,False,False
-31.84,0.0,-23.45625114440918,-15.581250190734863,-20.287500381469727,-3.1021265809194976,-4.771410360901932,-2.3203080883714335,False,False
-31.87,0.0,-23.565000915527342,-15.603750228881836,-20.145000457763672,-3.77874908844258,-4.934102652406622,-2.334277018732081,False,False
-31.9,0.0,-23.565000915527342,-15.603750228881836,-20.145000457763672,-4.032103149946818,-5.079791848732583,-2.3338373522517486,False,False
