x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
0.0,0.0,-30.468751907348633,-26.700000762939453,-34.89375305175781,0.0,0.0,0.0,False,False
-0.03,0.0,-30.468751907348633,-26.700000762939453,-34.89375305175781,-0.2506405985701665,1.0727467633784613,1.3890769200449429,False,False
-0.06,0.0,-30.468751907348633,-26.700000762939453,-34.89375305175781,0.2221160721453738,1.0689379286583929,0.9984413076664964,False,False
-0.1,0.0,-30.468751907348633,-26.700000762939453,-34.89375305175781,0.5223878720391308,0.1841206503766628,-0.2101858798944818,False,False
-0.13,0.0,-30.468751907348633,-26.700000762939453,-34.89375305175781,0.8444616444420507,-0.9982091734322937,-1.748803485311953,False,False
-0.16,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,0.6757976570484985,-1.6458260052450129,-2.191949240389846,False,False
-0.19,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,0.2594675718165646,-1.8871256061909705,-2.146874698333562,False,False
-0.22,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,0.4741540305543168,-1.4492558178074333,-1.8278033650238683,False,False
-0.26,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,0.329600220746217,-0.8258182531560792,-1.0380498144592707,False,False
-0.29,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-0.0250106055996646,-0.8856473641675677,-0.83124828409683,False,False
-0.32,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-0.1201942227651962,-0.8772673985673336,-0.7487081528944657,False,False
-0.35,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-0.4537850450383054,-0.6928895501511363,-0.2859332326265758,False,False
-0.39,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-1.1860198315338843,-0.6499786470220954,0.3366598410230494,False,False
-0.42,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-0.9973694002666028,-0.2154970650525882,0.6762712850619721,False,False
-0.45,0.0,-30.62250175476074,-26.49750099182129,-34.84875259399414,-0.2706479940005959,0.1981288642882503,0.555506761234966,True,False
0.0,0.0,-30.68550178527832,-26.406750946044923,-34.79775207519531,-0.7203951689515158,-1.0220279369608036,-0.4190167631236363,False,False
-0.01,0.0,-30.68550178527832,-26.406750946044923,-34.79775207519531,-3.7519271026856984,-2.7394561245239117,-0.078650886897492,False,False
