x,y,MagX,MagY,MagZ,Pitch,Roll,Yaw,Highlighted,RightAngle
-54.0,0.0,-23.212501525878903,-17.043750762939453,-31.181251525878903,0.0,0.0,0.0,False,False
-54.02,0.0,-23.212501525878903,-17.043750762939453,-31.181251525878903,-0.3881120184213307,1.3515227099702258,1.918533826143431,False,False
-54.04,0.0,-23.212501525878903,-17.043750762939453,-31.181251525878903,-0.4862337481533991,2.888157808604653,3.7460917073108817,False,False
-54.05,0.0,-23.212501525878903,-17.043750762939453,-31.181251525878903,-0.7876817691231697,3.149488084522958,4.337432432289972,False,False
-54.07,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,-1.1547814527743556,2.5155090751100317,3.0893209140402575,False,False
-54.09,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,-1.2071495069825096,1.89648156834253,2.4373744930792327,False,False
-54.11,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,-0.3292629899186998,1.5116851597822034,1.1581671553868205,False,False
-54.13,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,0.3176657909371201,1.5710332841872372,0.616315624120233,False,False
-54.14,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,0.2912629460926776,1.8966960554069343,1.003816050058873,False,False
-54.16,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,-0.1171211898526047,1.906497258730269,1.4013223217888822,False,False
-54.18,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,-0.22742833028882,1.712609563563781,1.2884173167870188,False,False
-54.2,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,0.3995662167160745,1.9692807522467604,0.9822701989338044,False,False
-54.22,0.0,-23.478751373291015,-17.178750610351564,-30.81375160217285,1.041246713408297,2.3618343948915026,0.8096380673592023,False,False
-54.23,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.7762665390802592,2.4468454045753063,0.6710514930594513,False,False
-54.25,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,-0.2983642328113403,1.4680065794392618,0.5974180399879856,False,False
-54.27,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,-0.5515974328081361,0.8674316528412902,0.1541350780207722,False,False
-54.29,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,-0.1409811404893615,0.5566069169833625,-0.5767452295887097,False,False
-54.31,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.1206862931596353,0.0104782096856084,-1.433502296788248,False,False
-54.32,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.3120286631308886,-0.116731127148725,-1.7485256032787788,False,False
-54.34,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.1853030740279484,-0.0351854474300168,-1.5431366000618991,False,False
-54.36,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.078233623422971,0.1852167282570676,-1.1968606470082932,False,False
-54.38,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.0552897139832939,0.1091890583218386,-1.2626355419186268,False,False
-54.4,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.0651774078441551,0.1150560443931567,-1.2648434005669742,False,False
-54.41,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.4672294483424686,0.5859439890662159,-1.0952444486160855,False,False
-54.43,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.9017057225723306,1.0418630337557673,-0.9807864708137116,False,False
-54.45,0.0,-23.65050140380859,-17.155500488281252,-30.523501510620115,0.1076892599297973,0.1483741275110617,-1.2651640820355396,True,False
-54.0,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-1.555673983374482,-1.020791836321152,-1.788557483083821,False,False
-54.01,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-1.402054717516049,0.2690596392628706,-0.4059087995534298,False,False
-54.03,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,4.664100300903438,7.479984088095783,1.433619253266869,False,False
-54.04,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,3.6074181955277735,5.877920575176866,0.9054349653409588,False,False
-54.06,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-0.8072810942581263,2.5571632815197987,1.643633227379894,False,False
-54.07,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-1.758457034057491,3.021243989007054,3.086469952751628,False,False
-54.09,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-0.7781948996234469,4.197397857762525,3.4147687539650633,False,False
-54.1,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-1.5481458951114044,3.3329728245718826,3.227449854380467,False,False
-54.12,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-3.374946336471853,1.1963493654335196,2.5618181333738903,False,False
-54.13,0.0,-23.74290135192871,-17.245650543212893,-30.18630151367187,-4.565057703781637,-0.4572503971985853,1.6928852269901995,False,False
-54.15,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-4.150623495866763,-0.3555949269584531,1.4317743220463512,False,False
-54.16,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-3.301158961856845,0.8916218385286001,2.1397958425350225,False,False
-54.17,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-2.6811211631630254,1.9757278932501947,2.817511892670467,False,False
-54.19,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-2.293343481841033,2.595763033514622,3.1518644586512323,False,False
-54.2,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-1.1657550258414895,3.2675733266499236,2.7997386520157193,False,False
-54.22,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-0.8207482346888826,3.633735083432192,2.8654656877296247,False,False
-54.23,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-1.470569253034978,2.823945111517496,2.6023934418574584,False,False
-54.25,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-1.6711159447061066,1.9660079189226776,1.823339453024232,False,False
-54.26,0.0,-23.723071310424807,-17.302770434570313,-30.24654143981933,-1.323726311893548,1.705002881869909,1.192346719698719,False,False
-54.28,0.0,-23.860957124633792,-17.17221665283203,-30.24223322814941,-0.6489653614491511,1.7345940870234742,0.670822538846295,False,False
-54.29,0.0,-23.860957124633792,-17.17221665283203,-30.24223322814941,0.2289401451183614,2.143784050002388,0.3027310915429098,False,False
-54.3,0.0,-23.860957124633792,-17.17221665283203,-30.24223322814941,1.7267357684148692,4.119147540913829,0.9938145031819944,False,False
-54.32,0.0,-23.860957124633792,-17.17221665283203,-30.24223322814941,4.141634438370786,7.447567682819951,1.9662041641512644,False,False
-54.33,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,6.648749891175144,10.07770229224674,2.3064955080580205,False,False
-54.35,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,7.604374271575288,10.601266975136303,1.8261456297969971,False,False
-54.36,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,6.838284286836573,9.319539118956214,1.4759747749700978,False,False
-54.38,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,5.415786679437191,6.671264667621287,0.4740042414400136,False,False
-54.39,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,4.00645684428683,2.5409033959545937,-2.175471730902842,False,False
-54.41,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,2.8121140262111295,-1.0448441483973523,-4.829353245817913,False,False
-54.42,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,2.503896527117086,-1.8576966133344044,-5.444899361960978,False,False
-54.44,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,3.5448452023833754,0.519572464214825,-3.812326416912384,False,False
-54.45,0.0,-23.96751592858887,-16.760273360412597,-30.276286658813472,4.897446695093204,4.6177457419558365,-0.9599633725693196,True,False
-54.45,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,5.268201214107534,7.415949305161348,2.382851059914856,False,False
-54.46,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,5.1901583915143865,8.110771953437009,3.072827160537912,False,False
-54.48,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,4.411344033927123,6.959320527568103,2.7942956434083044,False,False
-54.49,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,2.071586916035799,4.121939080466262,2.34657967480004,False,False
-54.5,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,0.3452719337814187,2.446641174410587,2.286269217665847,False,False
-54.51,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,5.582205452347172,6.932541716822918,1.6537284230083458,False,False
-54.53,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,6.013817236764006,1.971218634063355,-3.2970699388583853,False,False
-54.54,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,4.759047165137646,-1.7205002253184531,-5.864102982719743,False,False
-54.55,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,5.55936181561101,-0.3859915938723972,-5.182508958828322,False,False
-54.57,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,5.376313480576052,0.6161878637296425,-4.0554860662584815,False,False
-54.58,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,2.1674195428572274,-1.396029944346239,-3.4154208950075144,False,False
-54.59,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,-0.6486041884407996,-2.6624734079802224,-2.4342207224035235,False,False
-54.6,0.0,-23.92526281916504,-16.24696876462402,-30.65977978481445,-0.9989261098030688,-1.375595154180445,-0.6515786720839287,False,False
-54.62,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-0.6085073318736773,1.4038747270032417,2.6826712376860655,False,False
-54.63,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-1.643817107294629,0.5108748132254561,2.714026658658753,False,False
-54.64,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-3.377398251720682,-5.464894351788914,-2.656553264556635,False,False
-54.66,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-4.64599117413724,-11.71873159386964,-9.831827814019276,False,False
-54.67,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-4.652768491280595,-13.758813434348188,-12.61076816804237,False,False
-54.68,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-3.601696296102255,-10.744935536099426,-9.214092620555816,False,False
-54.69,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-2.4847512047457068,-5.3028192347249,-3.200168626274035,False,False
-54.71,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-1.9523793311826516,-1.545481211431813,0.7246344853007827,False,False
-54.72,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-3.67148402378362,-1.678297760503327,2.167545325270453,False,False
-54.73,0.0,-24.45396033162598,-15.75757504984619,-30.9065740567334,-6.429100558362504,-4.348842929234728,1.4666467186033572,False,False
-54.75,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-8.660321096824672,-8.97419683809742,-3.025368540964621,False,False
-54.76,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-8.05999185200936,-11.739838482890026,-7.465308106556023,False,False
-54.77,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-5.847132718903555,-11.595008643376254,-8.768627177252455,False,False
-54.78,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-3.8575054401987137,-9.999537664476406,-8.027180928372104,False,False
-54.8,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-2.2760000486324135,-7.097090859923,-5.626785262718613,False,False
-54.81,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-0.8967099531995766,-2.7045811924693126,-1.7630309240736608,False,False
-54.82,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-0.7921717378210094,1.5435343108593995,2.612681320726665,False,False
-54.84,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-2.1957944899162394,2.715737904113631,5.161320671248973,False,False
-54.85,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-4.273828811265748,1.1764003070354576,5.606479720031359,False,False
-54.86,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-6.226402205242932,-0.8332792091329608,5.2961973651651135,False,False
-54.87,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-6.488522657993205,-2.8308716909203966,3.159489272940249,False,False
-54.89,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-5.260383587351016,-5.208616658974222,-0.9066587191326504,False,False
-54.9,0.0,-25.236918570476565,-15.549810230611817,-30.834009397974608,-4.257316672841079,-8.170102384136648,-5.430931980237688,True,False
-54.9,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,-2.878000298647416,-10.439811836764086,-9.357176686340694,False,False
-54.92,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,1.4355851832063395,-7.056061368300007,-8.474765409572257,False,False
-54.93,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,7.420521559698126,0.3299315762288302,-5.973960450448601,False,False
-54.94,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,1.6380787109478812,-3.8494583244497065,-5.318881490292824,False,False
-54.96,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,-3.0928625466002733,-4.821837413684641,-2.574844568123723,False,False
-54.98,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,-2.502284936644824,-2.227551104933042,-0.1747345708772911,False,False
-54.99,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,-0.0987194614861772,-0.4163569950177503,-0.3912108707110349,False,False
-55.0,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,0.353791651486226,-3.222383224736383,-3.655188798465901,False,False
-55.02,0.0,-25.90828523785098,-15.537348222636425,-30.87720774726152,-2.5482077006889807,-9.993448313742682,-9.040283658793951,False,False
-55.04,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,-4.3810356263346195,-15.251301581054523,-14.316972339531162,False,False
-55.05,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,-4.275083938639057,-17.807192374184183,342.4160759826683,False,False
-55.06,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,-2.940764584031507,-17.888905189376587,341.8022598312375,False,False
-55.08,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,0.5148052581641069,-14.002780675248555,-15.276002258830315,False,False
-55.1,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,5.506376918238737,-5.919368746087429,-10.146396396569088,False,False
-55.11,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,9.052602185839184,0.9313084872320944,-6.8506673863912795,False,False
-55.12,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,8.343620641110203,-0.5138825867963419,-7.480624993866087,False,False
-55.14,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,4.217744087049685,-5.799505047703164,-9.1520324396501,False,False
-55.16,0.0,-26.52412841916262,-15.579878768844004,-31.15926665557289,-0.1101695178422499,-9.217440029167436,-9.709950672330734,False,False
-55.17,0.0,-27.256803116799823,-15.41890312951612,-31.403663782221983,-2.844756812029421,-9.98626319526226,-8.463065044671595,False,False
-55.18,0.0,-27.256803116799823,-15.41890312951612,-31.403663782221983,-3.835659147185439,-10.215928975165852,-8.064484303582702,False,False
-55.2,0.0,-27.256803116799823,-15.41890312951612,-31.403663782221983,-3.209005887432689,-10.0140541939611,-8.25066151056808,False,False
-55.22,0.0,-27.256803116799823,-15.41890312951612,-31.403663782221983,-1.098489480058662,-8.351272300977556,-7.827277469395369,False,False
-55.23,0.0,-27.87294279861564,-15.27887269434776,-31.490431330953367,1.2120205372257835,-5.286748971067382,-6.2743775748972155,False,False
-55.24,0.0,-27.87294279861564,-15.27887269434776,-31.490431330953367,2.9552970147543975,-2.5586368837026683,-5.0308404301902385,False,False
-55.26,0.0,-27.87294279861564,-15.27887269434776,-31.490431330953367,3.848093008069136,-1.6734530213952397,-4.936291876214767,False,False
-55.28,0.0,-27.87294279861564,-15.27887269434776,-31.490431330953367,3.460282422496001,-2.508106349017297,-5.378154578979121,False,False
-55.29,0.0,-27.87294279861564,-15.27887269434776,-31.490431330953367,1.888395407813542,-4.250695379933973,-5.784527447927502,False,False
