node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-27.0,0.0,-22.22893001011439,-20.943215724400105,-23.70428613935198,-2.135215829919581,2.392941678868188,3.3892406143161673,False,21
1,-27.45,0.0,-22.566326518066408,-20.520788479125976,-23.56043690710449,1.0586045497568854,6.387698826687821,6.621818548470635,False,25
2,-27.9,0.0,-22.704735028108015,-19.766102570991848,-23.891446942552648,-5.09806463655507,-3.4780816491485163,0.01300663184006525,False,23
3,-28.35,0.0,-22.559892251879493,-19.592320680524693,-23.63455615877536,-1.214642021299607,-3.369438520892903,-0.8509781335764401,False,28
4,-28.8,0.0,-22.00686515782148,-19.34294226757358,-23.81226461799703,-3.2773812392157256,-4.220390506466339,-1.0052081179180015,False,23
5,-29.25,0.0,-20.802046830387674,-19.498139827673207,-23.536489041112098,-1.4140129564117363,-2.7266591418002806,-0.8734018063712874,False,32
6,-29.7,0.0,-19.273051040728387,-18.517257445295545,-23.99011712607517,-5.368015292163287,-4.039833639488931,0.28579851037241405,False,28
7,-30.15,0.0,-18.17220291302519,-17.484474194741434,-23.681421001623427,-1.7374268882593527,-4.360354116359186,0.49100507295641255,False,23
8,-30.6,0.0,-17.78381401155768,-15.90773357563341,-24.021002969360566,-5.780541468203489,-7.075417831434146,1.8285737098390227,False,22
9,-31.05,0.0,-17.969171359979732,-14.387130856128653,-23.98995383364776,-2.504037832928936,-5.365592351732308,-26.376883463871152,False,32
10,-31.5,0.0,-19.224693711672366,-13.101704420873476,-24.056285010615987,-5.9410506132278735,-7.9265678236952715,-5.342137009113007,False,26
11,-31.95,0.0,-20.289109183354693,-12.765444780762115,-24.03489891505798,-1.1751333984275614,-9.937181727640366,-9.793810074179271,False,23
12,-32.4,0.0,-21.88324591939128,-12.259348221510267,-24.034137607780078,-4.676366319997555,-8.575277597790324,-27.551796148901477,False,29
13,-32.85,0.0,-22.559334760510417,-12.242423335947292,-23.91002371313951,0.4328639114828182,-9.928589832245963,6.82956345664588,False,17
14,-33.3,0.0,-23.0302540988609,-11.579416081607537,-23.909247299641528,-2.3503831686881345,-7.100123397931926,-78.34415293352816,False,32
15,-33.75,0.0,-23.59075173242991,-11.608814488438757,-23.317132754124486,-0.017264666039907776,-6.7653862990038345,-53.75335211498553,False,28
16,-34.2,0.0,-24.40073092481706,-11.744225151218663,-22.867018317612356,-2.8298301054658923,-6.802747935247209,-67.44017680755213,False,23
17,-34.65,0.0,-25.064611553758812,-11.96544716875788,-22.37621953435728,-1.342560281841361,-7.990319831166762,-56.97316134232601,False,22
18,-35.1,0.0,-26.052703857855676,-11.926861979259652,-22.141488065147374,-4.230776308420923,-5.804958806323742,-82.40828553851857,False,23
19,-35.55,0.0,-27.02091143143073,-13.073627412449461,-21.295413016357127,-2.2487489011158597,-5.161426659944233,-26.542143767117302,False,31
20,-36.0,0.0,-27.627232848533897,-14.223773737926138,-20.624852276264846,-4.852241026660532,-4.834299238463079,-6.223577529726691,False,27
21,-36.45,0.0,-27.77211423171535,-15.481799224442653,-19.551930917716017,-4.474756445523081,-6.799150540141989,2.49781298028555,False,22
22,-36.9,0.0,-27.119658075221942,-16.088978650766904,-19.528384408481926,-5.113604968612558,-6.4834687871291194,1.3717939430996031,False,32
23,-37.35,0.0,-25.431901470351654,-16.6571122403773,-19.461484656010448,-1.9564658898265217,-8.102360581851725,-2.3136515491720986,False,23
24,-37.8,0.0,-24.191949313718933,-16.35395235694461,-20.03655696890227,-2.6517518768060886,-7.340821517812995,-1.3472685827942155,False,28
25,-38.25,0.0,-23.55779728675738,-15.964984245164818,-19.985511537764864,-3.8065200843615137,-5.468691108016955,1.1436606486419763,False,28
26,-38.7,0.0,-23.501862828494954,-15.529611269986495,-19.927483621165056,-6.257550313813105,-5.807231081096779,2.279019112674755,False,27
27,-39.15,0.0,-23.269216239314286,-15.79756435373409,-20.37889147027325,-1.5069974280436655,-6.024335090166084,0.5274716164159245,False,27
28,-39.6,0.0,-23.53582979241436,-15.752277008453872,-21.060011814154436,-5.567282502170143,-7.063460267350177,1.65119902211937,False,22
29,-40.05,0.0,-23.746463913607737,-16.052564842425134,-21.47435588770738,-2.2237338238580397,-4.61014602870117,2.7685262792690075,False,32
30,-40.5,0.0,-23.64578295069607,-15.902828157193607,-22.256472641101922,-4.230434075546882,-6.99256301313117,2.2429478931759883,False,23
31,-40.95,0.0,-23.479126004557045,-16.390554599639938,-22.11686073996991,-1.8440556737225902,-5.002004208734605,2.223444442547179,False,32
32,-41.4,0.0,-23.233566904452694,-16.716391314135954,-22.2115476457182,-5.154448359811408,-6.9332833127880455,0.7541940477983556,False,26
33,-41.85,0.0,-22.7127896271685,-17.834727394558442,-21.91551987870846,-2.908735379070115,-5.964138181649195,-1.6515997600583125,False,22
34,-42.3,0.0,-22.255787724217626,-18.866460809670514,-22.224362591790538,-4.540685862874151,-6.5625914399198075,-3.8779939468804114,False,32
35,-42.75,0.0,-20.92862617020464,-20.084464972516745,-23.595301985324383,-1.2009804864144487,-6.68971087987195,-6.14155474648396,False,27
36,-43.2,0.0,-20.214553563242138,-20.828403679064873,-24.574405193343402,-3.1142293606934124,-7.0862129491785035,-7.428067838539793,False,27
37,-43.65,0.0,-19.582473663397796,-21.48213654859995,-25.193735481246538,-0.5795657826410949,-7.378481124571318,-9.050500702239784,False,26
