node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-45.0,-9.0,-1.1944444892583073,-1.2635000747221488,-33.271890530056424,1.1083372607501019,0.35093377263129616,-0.9934693578547427,False,27
1,-44.55,-9.0,-1.4189128640186786,-1.426917182533264,-32.88835773619843,3.425611910014057,-2.1700606509362905,-6.37325613548057,False,32
2,-44.1,-9.0,-2.1459292678703688,-1.6388236265647163,-32.0462355585253,-2.0697295514551213,-4.258349649101008,-1.2161100648836967,False,32
3,-43.65,-9.0,-2.2905325046036973,-1.989711059550375,-32.47633500037331,-0.6929099509817546,-7.864499168440881,-6.5801220057607,False,28
4,-43.2,-9.0,-1.968674001918618,-1.7072960363410312,-33.21559130733832,-5.008812113405523,-8.623962636862883,2.2644749406272093,False,23
5,-42.75,-9.0,-1.541930430888515,-1.319799120178432,-34.145030705182585,1.3224168153602738,-10.756124891968907,-8.961665166479447,False,31
6,-42.3,-9.0,-1.4762650565674595,-1.2615359896487928,-35.04490709046298,-3.2526552618471407,-10.022650304548797,0.49748804455101997,False,27
7,-41.85,-9.0,-2.2047255485969783,-1.4437825209774333,-35.896668276772395,-0.600455895196444,-11.41527957428015,-8.215271073099688,False,22
8,-41.4,-9.0,-2.62049300531344,-1.2994745044967961,-36.63815652982868,-3.0529062289254956,-11.035153941213835,-3.7598512735767184,False,32
9,-40.95,-9.0,-3.2974369300488457,-1.320668097057103,-37.41270243343732,-0.26394529885435425,-11.569372372287459,-11.234880013233193,False,22
10,-40.5,-9.0,-4.083804928023618,-1.370772069746113,-37.678459660651306,-3.745050589381517,-12.120671128436456,-7.50230239753059,False,32
11,-40.05,-9.0,-5.3571127702356796,-1.7243871248937461,-38.12133400570837,0.09428614685602854,-11.502633255858045,-17.170661746564765,False,26
12,-39.6,-9.0,-5.539739777844161,-1.5651962870783183,-38.42171108624428,-3.6869497261025486,-12.982281665814195,-11.97713707423051,False,23
13,-39.15,-9.0,-6.533280783848535,-1.284645208868615,-38.65856979760943,-0.9129780317880218,-11.047354229533823,-16.91333689480632,False,32
14,-38.7,-9.0,-6.613893150764451,-0.9774128009243176,-38.7207551567381,-2.8068356907289833,-11.598364313128478,-14.04345525169322,False,31
15,-38.25,-9.0,-7.065208511003441,-0.06286615836532929,-38.49693013354902,0.39157576035418545,-11.9112134050625,-19.146418280946914,False,27
16,-37.8,-9.0,-7.063277851830409,1.0024596818730065,-38.10329089987541,-4.829758388215661,-13.282776180326929,-10.962339381371077,False,31
17,-37.35,-9.0,-7.2767421008324735,1.6891220970495124,-37.60863465542261,-0.7907891785009421,-13.15789916340813,-16.857895576183683,False,23
18,-36.9,-9.0,-7.491824071891207,2.30729181411249,-37.06687608760217,-3.08560218400262,-13.780465986315463,-13.752452643566803,False,31
19,-36.45,-9.0,-8.404358394436214,3.1270348018590703,-36.070957364550644,-1.5276745149418096,-14.161475115918185,-17.570164763423897,False,27
20,-36.0,-9.0,-9.26397112331456,5.2579710311897845,-34.173045970231776,-0.3826790613945878,-22.208309564047802,-24.100920386127427,True,54
21,-36.0,-8.55,4.1731818173846795,5.7715190819972495,-30.937811830631443,-6.210389242893651,-14.114306645516406,24.984031225536476,False,36
22,-36.0,-8.1,18.16196499053822,3.0229622346307594,-27.625020183204313,-2.359720873771419,-13.122040571622792,61.07019065818386,False,22
23,-36.0,-7.65,24.14205755965141,1.895645958448843,-25.992450770813736,-4.423933770972849,-13.345045553692229,75.57970980366989,False,32
24,-36.0,-7.2,27.466845055158135,2.3671795873550887,-24.893282409743815,0.46756775698756275,-13.607801222628472,75.47553723985965,False,22
25,-36.0,-6.75,29.020445749710206,2.539249540973276,-23.891471425317953,-2.111044373985222,-13.22082700661198,79.60132200629361,False,32
26,-36.0,-6.3,30.00240381700314,3.193389505066602,-22.722670214160125,-0.12073239041489062,-13.544109317341427,79.16676099952886,False,26
27,-36.0,-5.85,30.82042458925287,2.7305123883239837,-21.521819713622193,-3.514195979858255,-14.700665008536506,84.81377804544753,False,23
28,-36.0,-5.4,31.329162287703923,2.556450166483727,-20.368319425348083,-0.7811516696483897,-12.858080169094004,83.31501492879511,False,33
29,-36.0,-4.95,32.06664765894974,1.9990293013995764,-19.114575716679738,-3.3574055703914327,-14.552677946354335,88.52966982497702,False,27
30,-36.0,-4.5,32.4543975542744,1.8588258030076155,-18.632197145993562,-0.008583133622517513,-13.22107233778812,86.31897951149487,False,22
31,-36.0,-4.05,33.03390981986087,1.099616878061337,-18.050261727502306,-3.173499190298565,-13.769008515655209,90.5723948514829,False,32
32,-36.0,-3.6,33.334749247072885,1.1421591145979062,-17.84916109145955,-0.024378789282415478,-14.537464659290096,89.33075941143495,False,22
33,-36.0,-3.15,33.302895689524846,1.902632701558863,-17.506362958058588,-2.596897862150823,-15.016378562112253,90.27853414236557,False,32
34,-36.0,-2.7,32.61430451977709,2.8416113245853927,-17.050598349352608,0.08839133177530689,-15.414731429800074,87.41114136599506,False,28
35,-36.0,-2.25,32.29433417065724,2.883867596214556,-16.723463264767325,-4.214288078114845,-17.095565509719695,91.03169489648633,False,23
