node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-40.5,-4.4,1.5073917406333819,-1.782629269520442,-42.571543170505095,-0.6834269764178815,1.728357788902904,0.8281951097819449,False,36
1,-40.05,-4.4,-0.4073904993517477,-1.7003777656122023,-41.817613565413936,-1.1888119362641916,-0.5401812951262631,-3.761051758536363,False,31
2,-39.6,-4.4,-2.7755292674844267,-1.0332311159063357,-41.29878186654582,-6.233199219193199,-4.441788329526605,-1.9654763763720295,False,28
3,-39.15,-4.4,-3.9815986748773557,-0.05927593669414543,-41.565669683355125,-3.102507971479997,-5.274584900407234,-11.054014481906744,False,32
4,-38.7,-4.4,-4.320164995486193,0.7507888658704606,-42.34406554376706,-5.22336777671263,-4.817884477815621,-6.574799550877058,False,32
5,-38.25,-4.4,-4.448975005720902,1.014568350939804,-43.23763662757699,-3.5476050651337,-5.540666279571176,-10.076085177867112,False,26
6,-37.8,-4.4,-3.7815425477211555,1.5114586999850506,-44.631398452231004,-5.774595603782569,-5.515003393370073,-3.576850061752749,False,23
7,-37.35,-4.4,-3.883284739847621,1.9958138094460391,-44.87396166215727,-3.4830565062341323,-5.108062705250352,-7.377210968881444,False,32
8,-36.9,-4.4,-4.140656610352657,2.7465506527347725,-44.628374126031,-5.365427487820157,-4.933319385414661,-4.0332142103111135,False,31
9,-36.45,-4.4,-5.3365295357751386,5.532455013971682,-42.97857717596507,-3.859114750200844,-10.523117058218512,-10.136965456153302,True,58
10,-36.45,-3.95,10.341349297969474,7.126486364215369,-38.56531086251297,-3.028316395765914,-6.297131032571763,27.005602625365885,False,36
11,-36.45,-3.5,22.47998200703919,4.335334475769563,-33.41102992659752,-5.998068592108538,-6.178459525510203,58.92544247753164,False,22
12,-36.45,-3.05,28.86200469356605,2.184355814885831,-30.48092881014554,-4.187801497593517,-4.7109614731245735,68.77809401397059,False,32
13,-36.45,-2.6,33.4093944877595,0.18317582266069238,-28.448066139738366,-5.9079964035055985,-5.427332580942062,78.63710562876739,False,31
14,-36.45,-2.15,35.23751767686588,-0.01121683947303743,-27.946609908671945,-3.827959225517168,-5.762153004946464,79.15239250372532,False,27
15,-36.45,-1.7,35.70430583949867,-0.07922414384779718,-27.892149944735465,-8.051272653554593,-6.13208796288141,82.88695787180811,False,23
16,-36.45,-1.25,35.37611530633766,0.5840383260349072,-27.601813005005297,-3.6881536616320654,-5.7407560421075186,78.5888850743819,False,30
17,-36.45,-0.8,35.02107843193729,0.762705481397262,-27.07975866378188,-6.630123793171026,-6.334894380563153,81.09122583355817,False,29
18,-36.45,-0.35,34.93609501069695,1.0283359615367405,-26.519336586681128,-4.0705027493143895,-6.919266985720387,79.70732437618186,False,22
19,-36.45,0.1,35.23590992740109,0.8151543406311387,-26.379537230391698,-6.954180185465431,-8.5755063921313,83.2718709987726,False,23
20,-36.45,0.55,35.480988750732365,1.723031937984714,-26.863296754668713,-5.2059008796034085,-6.532568851896675,79.43069133448526,False,32
