node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-58.5,0.0,45.03694580078125,-7.147500293565833,-28.151316428806464,0.1472203797244787,2.1444769788613227,-1.7506495096846018,False,23
1,-58.05,0.0,44.98890044369905,-6.758576343038804,-28.492938274217696,2.6131183770782003,4.749638274356845,-6.26042686653945,False,23
2,-57.6,0.0,45.47025357595215,-7.050504925319881,-28.50655352639161,-0.6596880009184396,-1.7540412425270029,1.2331495993956187,False,22
3,-57.15,0.0,46.12743866346212,-6.979025078901315,-28.82787758163574,0.9892742673371017,-1.5115439903423806,-0.23789762887999297,False,23
4,-56.7,0.0,47.33176518715729,-7.098750095256736,-28.87638262148883,-1.6476641594222534,-7.505869124218498,6.285474608031418,False,31
5,-56.25,0.0,48.606762261529035,-7.648111361530983,-29.352432533512545,-0.48429099828360705,-6.0652265926499105,5.104138871847263,False,26
6,-55.8,0.0,49.515753752759935,-8.775581912842966,-28.99671351029322,-3.320732044852984,-7.326881886507205,9.491041121917402,False,25
7,-55.35,0.0,50.18154327341907,-9.533915655096575,-28.43190468769591,0.8318300293381542,-7.563069703344806,8.129634640519388,False,23
8,-54.9,0.0,50.27287915750421,-10.846322458734193,-27.432747411459026,-2.499885027560897,-9.01079766896976,13.165024940716457,False,22
9,-54.45,0.0,49.42321725582344,-11.468892472977835,-26.626877921032985,-0.7098832457937004,-9.329008681879289,13.606689065528705,False,22
10,-54.0,0.0,47.77945697624881,-12.07023461247552,-25.7268824417476,-2.682512199263047,-11.806334933251042,17.55594107539633,False,23
11,-53.55,0.0,45.753064041964926,-12.038256478251995,-24.96739745223956,-1.7260165201124538,-10.433453198325294,16.461528876559438,False,31
12,-53.1,0.0,42.85449557598991,-11.99959624246349,-24.119648336550693,-3.787492163233884,-11.170275858370475,18.36435734423785,False,27
13,-52.65,0.0,38.40413926127403,-12.387198427336015,-23.5452959844646,-2.1526823430917132,-12.996254878476355,19.88882319286857,False,22
14,-52.2,0.0,35.42200395877484,-12.501799314560301,-22.580412113411057,-3.800246509082098,-14.485488781366701,22.944295589639033,False,23
15,-51.75,0.0,32.075665148730366,-11.965257552329236,-21.392023154521848,-2.031546661764997,-11.901888610788351,20.155573020463244,False,29
16,-51.3,0.0,29.984026429707956,-11.73697830209381,-20.350561070095125,-2.889887373685763,-14.346903888027214,23.464721345350064,False,22
17,-50.85,0.0,28.648484284103123,-11.277457722908252,-20.078669581908454,-0.54429678000698,-12.71679450498922,20.341976730813652,False,23
18,-50.4,0.0,27.182665728148464,-10.548478485474208,-20.16746617057414,-3.0829581111737427,-13.633238094615209,21.012023490934133,False,23
19,-49.95,0.0,25.419775413222734,-9.213915369713868,-21.17474246789749,-1.2572650397933003,-12.584265202654985,15.058086669883462,False,23
20,-49.5,0.0,23.984713879619726,-7.250611714401747,-22.727883005986357,-3.7520789330761484,-13.559439009116524,11.02136614529159,False,31
21,-49.05,0.0,22.971171699245048,-4.796735815831836,-24.78446569952781,-1.111336048880298,-14.814079992524531,1.7879215899463758,False,23
22,-48.6,0.0,23.277124553469836,-2.834592377078829,-26.171431148052942,-2.5625242145106735,-13.286233595293536,-4.09495301184146,False,22
23,-48.15,0.0,24.215276292926447,-1.5947418768420243,-27.532856681530905,-0.3956559549107351,-12.784822441457209,-9.736508987576979,False,23
24,-47.7,0.0,26.176547685639424,-0.3395669659136974,-29.449069318581437,-2.06703902182022,-14.907851444373863,-8.171632131401777,False,22
25,-47.25,0.0,27.047668124189876,0.10979432334515686,-29.61446604892058,-0.32543316680523793,-12.58760781878089,-11.7679088492804,False,23
26,-46.8,0.0,28.957034297708528,0.5120827541973559,-29.646915044014175,-1.6359311843962625,-14.427476215746433,-7.793401616465611,False,28
27,-46.35,0.0,30.901614289365735,0.6028357520522801,-30.575609554492527,-0.8652797037653791,-12.528998985731528,-9.345617562324012,False,23
28,-45.9,0.0,32.1204496371411,0.18133529422563144,-30.13691454499238,-2.2130905144092057,-13.622039161459433,-5.377921130831872,False,23
29,-45.45,0.0,32.34798128321087,0.0738597350589238,-29.195790171083015,-0.7717927302640242,-12.288468832045062,-6.646750139517261,False,23
30,-45.0,0.0,32.353095231596654,0.0861006173994639,-28.26023352949952,-2.1506575173381943,-15.134401259932842,-2.51908423369675,False,22
31,-44.55,0.0,32.519991384502674,0.3400788558581115,-27.91003836119922,-0.7584204348688859,-13.531088777038846,-4.842177361656011,False,32
32,-44.1,0.0,32.850971500158906,0.7565938378898209,-27.679076208961977,-2.546782493471669,-14.766151009225656,-2.587144453660205,False,22
33,-43.65,0.0,32.97477869721227,1.5854906300670693,-28.06760064505946,-0.35152028297035015,-13.269321590487875,-6.882396677335919,False,27
34,-43.2,0.0,33.337529277041654,2.0167891414920835,-28.733360465655178,-4.58365583013733,-14.40325290616296,-3.5467918877388125,False,22
35,-42.75,0.0,33.51499214399496,2.7215761937705714,-28.94929848689056,-0.9494123149673362,-12.526399510287627,-8.699565835670374,False,23
36,-42.3,0.0,33.51358692645997,3.0474829290614793,-28.371363591319028,-2.8679999342518716,-13.654184274887195,-6.384530198159746,False,23
37,-41.85,0.0,33.45260322742868,3.614337421976711,-27.812845125395597,0.46081872457746625,-11.778459200375806,-10.624075490389906,False,22
38,-41.4,0.0,33.97385133541291,3.623500074185417,-26.792565071004848,-1.6813061516007202,-13.680358505947025,-6.605135590647557,False,22
39,-40.95,0.0,34.48462796893621,3.097125659152874,-25.904772220902245,-1.4702184843886394,-11.908183089961833,-6.177963768505316,False,32
40,-40.5,0.0,34.8087048431915,2.4973905541324193,-24.797074526580015,-3.5199515460256015,-13.545593223223182,-1.80978635952093,False,23
