node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-31.5,0.0,-22.71022946233335,-18.555424207604457,-22.475706903208863,-1.7054313927744305,1.6106181596150753,2.5162877553109793,False,23
1,-31.95,0.0,-22.742240338550914,-18.358245306812634,-22.671245860984104,3.680409119210263,2.8454702505202376,1.0955738342428651,False,22
2,-32.4,0.0,-22.95105794404518,-17.62452001891646,-23.22026931595792,-2.5104859963303343,-5.2535045499075546,-2.1689964849510375,False,22
3,-32.85,0.0,-23.435906880388043,-17.13811787322249,-22.84250951043284,-0.6479507663227634,-5.910290524161686,-2.8052385299634985,False,28
4,-33.3,0.0,-24.242306657690154,-16.24424095481839,-22.599728610204714,-2.0091686051894295,-6.161898780769441,-13.508233612783098,False,29
5,-33.75,0.0,-24.93514727415023,-15.813010903024608,-21.96423692449665,-1.035311685030235,-8.03071347349975,-28.64696996067745,False,28
6,-34.2,0.0,-25.944912333191137,-15.298352764568673,-21.34325573262409,-5.074362946595878,-7.534213870565344,-14.251276264091025,False,26
7,-34.65,0.0,-26.654042785847068,-15.43736952170457,-20.78275935809133,-2.2970452376238533,-6.776861381988027,-1.7493793719313135,False,23
8,-35.1,0.0,-27.506857957993148,-15.638588293425022,-20.601799430983053,-2.955965182043962,-6.264450530768597,-1.3559791383289026,False,31
9,-35.55,0.0,-28.094264275646886,-17.08276174669069,-20.065826118826767,-1.4367895171559997,-6.043055870527622,-4.6107714975575265,False,27
10,-36.0,0.0,-28.454021080234266,-17.89349883338259,-19.885667432628086,-4.749282764407224,-8.018458708316167,-6.235955592896874,False,22
11,-36.45,0.0,-27.959993336609905,-19.448142447902885,-19.317183864478878,-0.3758241170700185,-6.153143196256632,-9.57348070843322,False,32
12,-36.9,0.0,-27.09071205045325,-20.14958637801074,-19.334755094696998,-4.270686239645831,-7.91836096311971,-10.946034330038692,False,22
13,-37.35,0.0,-25.69244742285088,-20.467503246791193,-19.21219048047357,-0.19594546878308255,-7.423016515192933,-13.175255359444378,False,28
14,-37.8,0.0,-24.687607046834056,-19.810020174568816,-19.484681237501018,-3.3265946512487563,-8.646277021847942,-12.43222275345684,False,30
15,-38.25,0.0,-24.01677538487368,-19.61627519104763,-19.19733479171643,-1.4098864277957666,-6.434851431823407,-11.618338630038417,False,26
16,-38.7,0.0,-23.7934003314377,-19.4191042275079,-19.484568350925784,-4.128808383725272,-9.787331864207504,-13.136604188521463,False,19
17,-39.15,0.0,-23.516571852917767,-20.078525463786853,-19.712301378077903,-0.915999315536171,-6.992956348371896,-12.557117986558621,False,32
18,-39.6,0.0,-23.815236479216104,-20.019012113653428,-20.803343842748212,-2.860258360670028,-10.124348156336145,-13.4209090006077,False,23
19,-40.05,0.0,-23.814550456458722,-19.99071889826022,-21.556455174927322,-1.2700734517295575,-8.172567627419847,-11.189840856972534,False,31
20,-40.5,0.0,-24.160608051085312,-19.736100551560995,-21.78984443248287,-4.583341455067952,-9.530468462258417,-10.75189828317002,False,27
