node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-22.5,0.0,-33.78750228881836,-21.787500381469727,-29.906251907348633,1.0581837587044074,3.8268476197997927,-87.47657983711271,False,4
1,-22.95,0.0,-33.69978489751402,-21.76382653609566,-29.76590388422428,4.559080457531488,3.100338102810489,-62.79502566539238,False,23
2,-23.4,0.0,-33.29090956216562,-21.622379832392156,-29.760680062017034,-1.2835970913898556,-4.078299556881757,-3.308252849024462,False,23
3,-23.85,0.0,-33.29854977456655,-22.135459505061224,-27.987949649782532,1.0894807081786497,-4.004182315055515,-6.211046092788873,False,26
4,-24.3,0.0,-33.52490488574878,-21.95981951624981,-26.488103386439988,-3.1781457156650417,-7.634952645184641,-8.573071275389365,False,25
5,-24.75,0.0,-33.30955514022901,-22.233431335452693,-24.424401538841856,-0.35295647115112716,-6.880711665076363,-10.72418833277527,False,26
6,-25.2,0.0,-33.44080440593985,-21.714243029040333,-23.152101631426692,-3.4350234771988353,-8.848349472706285,-11.587219621902626,False,22
7,-25.65,0.0,-32.80944709207958,-21.338082270240523,-21.962558949089757,-0.6449420627786212,-7.0262963034531705,-11.658839349844724,False,22
8,-26.1,0.0,-31.3592782093742,-20.43906074329993,-21.458029233886432,-1.706451214133535,-5.177891576063191,-9.840536955191828,False,31
9,-26.55,0.0,-28.83798238761427,-20.009614224447432,-21.166125238378903,-0.18999574327804983,-4.873387057651662,-10.586408038083478,False,23
10,-27.0,0.0,-27.32386785696508,-19.43992516317871,-21.571823554744498,-2.474682983785575,-6.801488453716502,-10.520216830590861,False,27
11,-27.45,0.0,-25.700042069111294,-19.30178958604291,-21.815905532674496,-0.08102809988169274,-7.209406785814858,-11.691863351403406,False,22
12,-27.9,0.0,-24.61374661127649,-18.435687956552634,-22.143318354985357,-3.0114459136222242,-6.782419846379471,-9.173337713453733,False,29
13,-28.35,0.0,-23.337656983646525,-18.360898861840425,-21.722371023439184,-0.37202409063435826,-6.78444896693688,-10.613251377580335,False,27
14,-28.8,0.0,-22.42002676798223,-18.126876312411884,-21.662912388146825,-3.665921592156989,-9.043006036074623,-12.025156498370135,False,26
15,-29.25,0.0,-20.969063877815667,-17.926567126472193,-21.64988548418338,-0.9762770021175601,-8.25472427571335,-12.349433091147164,False,22
16,-29.7,0.0,-19.892143378586905,-17.54193070243565,-21.79055347799627,-4.18148793824718,-9.059392713922533,-12.036444527943134,False,23
17,-30.15,0.0,-18.48192681475756,-16.90269981369487,-21.858828318693384,0.5533013692000853,-8.483839294743406,-11.585834241030591,False,23
18,-30.6,0.0,-17.311692154731276,-15.259775447560667,-22.68532859348728,-1.7555072611630806,-8.757804477822447,-7.324344267748409,False,22
19,-31.05,0.0,-17.111757323486408,-13.054688465821634,-23.605559399763866,-0.6724311728288016,-7.765240823761761,-89.83125178928442,False,32
20,-31.5,0.0,-18.32664012601819,-11.826537416464602,-23.47470340152856,-3.378596637829669,-11.314058809671957,-48.87444961762933,False,22
21,-31.95,0.0,-19.70017667184852,-11.415528510957662,-23.084458096494043,-1.0361514533558185,-9.527630011014198,-107.75522151993219,False,23
22,-32.4,0.0,-21.579431643389523,-10.992904608028441,-22.7199249155053,-3.96496853999838,-10.213265474053514,-113.45297771423898,False,31
23,-32.85,0.0,-22.82911660097355,-10.946354952133204,-22.09194396249036,-0.61825102312198,-9.24968805752841,-91.824772014704,False,27
24,-33.3,0.0,-23.655235050282034,-10.617747820806654,-21.49775263734908,-3.8783227451762863,-11.584004349796174,-18.978174404202303,False,18
25,-33.75,0.0,-24.075947261704478,-10.632652511477488,-21.011055208100988,-0.3023291393962094,-8.322791621593053,-62.58830308828015,False,28
26,-34.2,0.0,-24.95978652638324,-10.177598932575192,-20.83971282887858,-3.6053988568889443,-10.528206277264719,-76.34445678792615,False,23
27,-34.65,0.0,-25.525318064385285,-10.278630847140134,-20.502720868791563,-0.7143488197946207,-8.95529612123372,-108.0143059331277,False,23
28,-35.1,0.0,-26.18391180824943,-10.97142403683134,-20.44863845521662,-0.9526516004075674,-7.857711583600364,-10.663349177281306,False,31
29,-35.55,0.0,-26.76337171469607,-12.237979380529326,-20.10151645005297,0.06140183002150987,-7.035933003707754,-28.04158319776493,False,27
