node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-85.5,4.5,29.7125641743428,-32.148298496555626,-3.7045421266040295,-1.3248112277746449,2.165761307392552,-0.3894517847165425,False,37
1,-85.05,4.5,29.137153787393625,-32.62284460985747,-3.0544581716919312,-0.4281153458820493,3.519331611133083,0.12344439435419508,False,42
2,-84.6,4.5,27.938632520490824,-33.72333872068672,-5.443077207654486,-3.599724474289391,0.011698064177936352,3.556109115851771,False,33
3,-84.15,4.5,26.447822351257035,-35.44539336843023,-8.148034147064022,-1.6422134155010257,-1.2807549116653192,6.299166154938645,False,32
4,-83.7,4.5,23.8343330385839,-38.41272908391558,-10.314228974266388,-2.963896361475003,0.865296050232834,10.06855816554187,False,36
5,-83.25,4.5,22.190103941399343,-40.25087730836457,-11.927033896863911,-1.0350994897961392,-2.4362315398981353,15.545491797763033,False,22
6,-82.8,4.5,19.492826527150008,-41.06024945669579,-13.795681793669246,-6.412416476292141,-6.775351377897143,20.330048338292325,True,77
7,-82.8,4.05,30.54201083922771,-27.695251230392866,-17.41410922353597,-0.20923233817554873,-3.9405741572001394,-10.611378085464024,False,31
8,-82.8,3.6,35.99175694107504,-16.68323284840642,-21.746659111877463,-3.5022273193077096,-5.5096503667049435,-31.687241359326837,False,27
9,-82.8,3.15,38.78702762362053,-11.200599032935976,-23.6724503553785,-4.593456423354062,-5.407312968279515,-40.993907749589674,False,31
10,-82.8,2.7,41.21512547658901,-7.703034040502851,-24.21909374008225,-1.9742035343626139,-5.689680461151898,-46.97090947064342,False,32
11,-82.8,2.25,42.18462301504916,-6.607747171764983,-24.215751558796462,-6.065683349840781,-6.795255109852808,-45.399584480898795,False,27
12,-82.8,1.8,42.84601038848752,-5.133978095423112,-25.84142790511573,-2.9239195366776607,-7.173087282153609,-49.410188021160415,False,27
13,-82.8,1.35,43.507436230440156,-4.853846763225809,-28.04000619905312,-5.691163916745689,-6.545218979584619,-49.82612958822896,False,28
14,-82.8,0.9,41.26434396080317,-6.604121620050208,-25.92518754828078,-3.5078850342473156,-6.353548836339653,-48.09698579876622,False,28
15,-82.8,0.45,38.94974447693656,-8.449351041402803,-23.943355988748472,-6.078172968969954,-5.739257274480061,-43.920722123394036,False,32
16,-82.8,0.0,37.46104164772573,-9.094880527622568,-22.937077796697398,-2.9224826857110298,-5.84945678966478,-44.0022485993402,False,29
17,-82.8,-0.45,36.41082778118649,-9.189192229443124,-22.825432738362526,-5.236705410395367,-7.989050438330375,-41.07835305299092,False,20
18,-82.8,-0.9,35.35254071507618,-8.91347217693469,-23.089753839364953,-4.398985217575094,-6.437574819969813,-43.29056045381154,False,32
19,-82.8,-1.35,34.65587695464367,-8.733085956584574,-23.294864193059652,-5.142887490705368,-8.729353296959715,-41.628740702467255,False,23
20,-82.8,-1.8,33.82120863046714,-7.446718658556618,-24.807743827567375,-3.664181826106426,-7.364947153418537,-46.89036328654436,False,35
21,-82.8,-2.25,32.658626909693666,-6.267102287564732,-26.134622215730758,-5.560488109667848,-7.940429244413828,-48.43637738740671,False,32
22,-82.8,-2.7,31.775114551379136,-5.221307590268087,-27.33675361078589,-3.2747715618274853,-7.891697952869069,-52.63503672547932,False,22
23,-82.8,-3.15,31.033572800575353,-5.02035095328598,-28.26397923727606,-5.857312121157123,-6.9274490947196385,-53.38308728253331,False,35
24,-82.8,-3.6,30.291440504783257,-4.223643290756684,-29.59743713796816,-3.094378774306051,-7.619058104967047,-57.558366577799184,False,23
25,-82.8,-4.05,29.877316941271886,-3.696246905043868,-30.874505703486435,-4.747236270851322,-7.941828006337621,-58.03904630091225,False,32
26,-82.8,-4.5,29.747674412565402,-3.5132324948330163,-31.793925228375546,-3.412059617492561,-6.999559571952387,-61.18779331417721,False,23
27,-82.8,-4.95,29.735612875843252,-3.390546731310417,-31.978864969475218,-3.338605876527007,-7.785594169101296,-60.95775827176821,False,35
28,-82.8,-5.4,30.504560945601295,-2.9360763590352237,-32.18873811102331,-0.8139402633163472,-8.218578167595746,-62.872403269948016,False,23
29,-82.8,-5.85,31.036629691546988,-3.7012429646593263,-32.29296771387767,-4.297749181170726,-7.669348913340594,-59.240109239123136,False,40
30,-82.8,-6.3,31.05679662462939,-4.783888905641375,-32.74779647865984,-2.9076797370412524,-8.743312506557263,-57.52320766306511,False,27
31,-82.8,-6.75,31.134362047955925,-5.253041539325824,-33.17153751880333,-5.286924323798155,-10.26422111553845,-53.5649901823688,False,23
32,-82.8,-7.2,31.368393005103513,-5.089122958923995,-33.352128569172976,-2.808923336753927,-7.9302061648590625,-58.37048729065522,False,31
33,-82.8,-7.65,31.527024292704347,-4.936624296631626,-32.92352590959217,-4.083218604466073,-8.413253282205737,-56.712692358294,False,30
34,-82.8,-8.1,31.49953874336871,-4.282420305545535,-32.59527594690542,-3.311865272195754,-8.07421524887304,-58.28796978512887,False,28
35,-82.8,-8.55,31.403794345165316,-3.559557533583796,-32.12888059053421,-4.764098961771615,-7.476204759007727,-58.90157212779083,False,33
36,-82.8,-9.0,31.27904648099299,-2.4092094384903904,-31.575186862853098,-2.5780048466465395,-8.835804694242189,-60.54659663986937,False,27
37,-82.8,-9.45,31.507018700386894,-1.4169874388416912,-31.455261584843157,-4.131660694162403,-7.882670198035664,-61.738722160097666,False,32
38,-82.8,-9.9,30.86803819930474,-0.9401064531125667,-30.36473234976881,-2.600039774821306,-9.224585378061553,-61.85127345640929,False,22
39,-82.8,-10.35,30.17699008885901,-0.8642107240542716,-29.03957199795723,-3.544160646024362,-9.682269718607678,-60.445143168289434,False,32
40,-82.8,-10.8,29.489778450355654,-0.7526813959710394,-28.67852380581005,-3.985927297194958,-8.440427917663905,-61.62786973031838,False,26
41,-82.8,-11.25,29.091959410017783,-0.9546283116024997,-28.756143603269493,-4.146434887026132,-8.119415704324034,-61.862562369023536,False,32
