node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-45.0,-9.0,35.28255668226669,-0.23195526337623615,-28.135287710892527,-3.1140139327044265,0.8605367915569861,-9.491003391267007,False,38
1,-44.55,-9.0,15.850959409989235,-1.9898953439393043,-33.67399854725647,0.5839067152648934,1.9772532384879344,-42.25313298014118,False,32
2,-44.1,-9.0,7.565051675115373,-2.611591333786477,-35.73925594992941,-4.513851319652857,-4.732325194893726,-51.58533188712096,False,31
3,-43.65,-9.0,3.2722539540157034,-3.312162676403432,-37.03042341536304,-0.8607395715521785,-5.872124589500641,-71.19085464682495,False,27
4,-43.2,-9.0,2.4070369663373836,-3.731556634386129,-38.208688858084365,-5.269504169245145,-7.782983363976731,-65.29490511488626,False,22
5,-42.75,-9.0,1.7440771708218592,-3.738882621158139,-39.371268106718986,-2.959826674780237,-8.306101916656736,-72.71149604084985,False,32
6,-42.3,-9.0,1.1019652043200325,-3.906088562252849,-40.65651518476815,-7.026204821918004,-10.296100275709437,-66.71872676084405,False,22
7,-41.85,-9.0,-0.23672091528180678,-4.425079509284032,-41.69788126119014,-3.546551801414437,-7.964396066760352,-77.4981022874428,False,36
8,-41.4,-9.0,-1.3253434373453106,-4.992897466323897,-42.62593923033714,-7.052522166284938,-9.656526829449218,-73.78661924396468,False,22
9,-40.95,-9.0,-2.251187682389376,-5.3876225011149375,-43.282577493241575,-2.7679133849599835,-7.781054781804949,-85.12099257731843,False,23
10,-40.5,-9.0,-2.8677441703966884,-5.8503788003833055,-43.91528419738269,-5.8221943996138705,-8.280696071611874,-80.75886931223658,False,32
11,-40.05,-9.0,-4.0468776094307986,-6.122452778008053,-44.0304134514792,-2.821882881383964,-8.513710450732647,-90.42143490175732,False,22
12,-39.6,-9.0,-4.677516433622819,-5.902678117126348,-44.25198505277986,-5.287836297572797,-9.20227105573958,-87.49037609637591,False,32
13,-39.15,-9.0,-5.254304820372714,-5.496385982192198,-44.410392223604575,-1.9535685278125348,-8.590176209328181,-94.23700707784694,False,26
14,-38.7,-9.0,-5.308791464115492,-4.918871571427929,-44.652881636401816,-5.158833163643263,-10.926499970454852,-89.64391181984644,False,23
15,-38.25,-9.0,-5.541367391581325,-4.250259919005264,-44.526394866869296,-2.282907343342759,-7.836778632182605,-92.35070685896315,False,31
16,-37.8,-9.0,-5.338174413526904,-3.3437507512516307,-44.45877041376085,-4.685250078508817,-10.706386471772102,-88.99284608109787,False,30
17,-37.35,-9.0,-5.444802468355985,-2.789916358270119,-44.13891468529145,-1.7325612599205298,-9.523030382015603,-93.20499063840914,False,24
18,-36.9,-9.0,-5.373741763803011,-2.02384185345764,-43.578661681785924,-4.645661413884289,-11.82064873700865,-88.84460068908153,False,26
19,-36.45,-9.0,-5.642525382438612,-1.338653745302238,-42.84296136577585,-1.0717501866356605,-9.55681495457357,-93.65322003292049,False,33
20,-36.0,-9.0,-5.705938064619592,-0.6424629943206304,-42.06902321522168,-4.419412978944677,-11.951856620477344,-89.46977513302109,False,22
21,-35.55,-9.0,-5.639393618137876,0.2467444195558643,-41.32118661504889,-1.6394472337453223,-10.323350115393973,-92.08211819362049,False,31
22,-35.1,-9.0,-5.898480005487113,1.5460776184776537,-40.41984340271771,-3.8928511023034513,-11.78234069395022,-89.01759304523056,False,27
23,-34.65,-9.0,-7.569543252513165,3.443640142425811,-39.71579986036594,-1.115839651069848,-10.190290027679598,-93.94164727795597,False,32
24,-34.2,-9.0,-11.141226108639884,7.799581945279322,-39.84198726905752,-4.948480804851595,-12.727698538350186,-92.9426168851865,False,31
25,-33.75,-9.0,-15.497127083958189,12.68022927918583,-41.57637667220212,-1.085358309468263,-13.346997932202939,-99.44700148914215,False,27
26,-33.3,-9.0,-20.710112589222923,20.889577823017408,-45.78700951393075,-1.0793687953707698,-19.508947666004165,-100.5573481070881,True,54
27,-33.3,-8.55,9.773903047958047,21.447796216573114,-42.91634927448572,-5.4031256895793565,-15.399731123612002,-53.95380614642672,False,36
28,-33.3,-8.1,36.513795398342914,15.927037529192644,-34.10236986431076,-1.5593125308286169,-14.428681232683706,-19.50412033152493,False,32
29,-33.3,-7.65,50.95201910678473,13.677692858154096,-25.70474965880634,-3.635086159985371,-21.25738555121008,-0.8402001775242014,True,67
30,-33.3,-7.2,26.12824452990438,21.822155756076636,-31.529096970586163,1.35647086482905,-14.530225049993971,-35.450456811465806,False,31
