node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-45.0,-4.5,-18.134190614414216,10.20135059223175,-25.814220471191405,-4.079403419244887,-3.054028469239064,8.463769866190782,False,25
1,-44.55,-4.5,-10.773238870776495,5.053446548345089,-34.12825809407553,-1.1212450872651951,-1.486358078098058,16.204681910267272,False,24
2,-44.1,-4.5,-7.663945426286813,3.592714941993866,-38.24603924956787,-7.078013800696818,-8.681716089341645,26.03638109113233,False,32
3,-43.65,-4.5,-6.438358865648762,3.2671955365148637,-40.15001866483108,-3.0659921225227578,-10.311747935042623,22.01968067285842,False,23
4,-43.2,-4.5,-5.82940918136082,3.970133549083198,-40.74131678576579,-6.512154900123084,-11.659880795443538,28.377450046159822,False,26
5,-42.75,-4.5,-5.757861027106009,4.312251865174117,-40.65464898559539,-5.720615319159062,-10.556370678823104,27.856537287875135,False,23
6,-42.3,-4.5,-5.311199614598941,5.47123968876247,-40.17683021251173,-7.121240632114111,-12.247063470492025,31.06286076078382,False,32
7,-41.85,-4.5,-5.7998627863661705,6.1919817808164925,-39.45275386526411,-5.620851474560679,-11.726058498980807,28.379439063010956,False,27
8,-41.4,-4.5,-5.330418229930415,8.48822430187417,-37.06247330079181,-5.0623691729407,-18.99776116165606,27.48922961873471,True,61
9,-41.4,-4.05,11.341810594052708,7.912921489955258,-32.97933788147352,-11.449138727859408,-13.441866912605105,77.72922144982789,False,22
10,-41.4,-3.6,19.503396002483775,6.81609940635762,-32.042015110082104,-4.899863872895302,-13.496536760495722,86.77926932649244,False,22
11,-41.4,-3.15,25.21895572623575,6.021664689777128,-30.879532032931287,-7.5693176554204555,-14.074214981702918,100.19779425191624,False,23
12,-41.4,-2.7,28.46761587804381,6.032460176006672,-29.07457765512047,-5.432626826374728,-12.017900569185183,102.25580957911274,False,22
13,-41.4,-2.25,30.107585473674956,6.282303304430787,-27.887760798209882,-6.77246800435854,-12.638608651698227,105.95036359917871,False,33
14,-41.4,-1.8,30.966870708042073,6.622992094910265,-27.038864368375563,-4.893327974058154,-14.030215862290476,106.33983387418958,False,22
15,-41.4,-1.35,31.554087897120283,6.713331185371803,-25.852164474240343,-6.33893429949502,-14.13611914222285,108.82369072672573,False,22
16,-41.4,-0.9,32.19864800020394,6.704103608981425,-24.30090130598284,-4.7002568208629665,-13.218943912158926,108.75401004436797,False,31
17,-41.4,-0.45,32.91119633749575,6.101481266102003,-22.84083238077678,-6.705098156816156,-14.46510013205071,113.31620072462823,False,23
18,-41.4,0.0,33.708065392732905,5.472794113731999,-21.718172912903192,-3.628554315051604,-12.112738988233229,112.06699730606904,False,27
19,-41.4,0.45,34.19686557217529,4.876142798613674,-21.140221184603448,-6.756943794832228,-13.852997743673255,116.74993414478976,False,22
20,-41.4,0.9,34.4070379986998,4.882449702457087,-21.056883319757045,-4.23467122948878,-11.757052291416267,114.10472072169148,False,23
21,-41.4,1.35,34.43356372175886,4.733774088196413,-20.872178061848448,-7.208296129936584,-13.654573261610647,117.50386896217846,False,22
22,-41.4,1.8,33.84646401992866,5.308798672895654,-20.534526323961416,-5.424483648716185,-11.762436416718222,114.52360639805543,False,32
23,-41.4,2.25,33.3312242827925,5.475518992282601,-20.05350390284226,-6.9987339960403085,-14.715435815213477,116.7843039087361,False,22
24,-41.4,2.7,33.093288404906836,5.649184773793551,-19.68980598908419,-5.245905447897272,-13.015158590377995,114.7733312922155,False,23
25,-41.4,3.15,33.10132364941433,5.785055505350992,-19.47393986413225,-7.584031001026179,-13.201503905582273,116.39868801358787,False,31
26,-41.4,3.6,33.5097443978007,6.213626172566433,-19.72620916868276,-4.890167861100528,-13.243680836318212,114.07444562763233,False,23
27,-41.4,4.05,34.90767303652063,6.788009261462184,-19.31265604387439,-6.190675351973652,-14.711627453802093,116.17709093630626,False,26
28,-41.4,4.5,36.06464064354807,6.9943398954522085,-18.88349141817232,-3.5007516122093754,-13.33844296291002,114.55763035271168,False,23
29,-41.4,4.95,37.148792182299104,6.522938041222185,-18.29934017102196,-5.476823418710809,-14.928577976210788,118.0681978648699,False,22
30,-41.4,5.4,37.571276792164866,5.832514144395903,-17.577816925716682,-4.56159032392986,-12.340211509118603,118.12396432291878,False,32
31,-41.4,5.85,37.4914771574835,4.8475543991838785,-16.752900458806437,-6.634441161075904,-15.275309055905574,122.32582706159793,False,22
32,-41.4,6.3,37.10221484540763,4.251037024235896,-16.483008783933773,-4.818164063740582,-13.823240533338701,121.38555689583164,False,19
33,-41.4,6.75,36.72762583838458,3.7751279847597234,-16.17165782309726,-6.818228688175371,-15.790624608999455,124.04440911457547,False,28
34,-41.4,7.2,36.35532701051206,3.616997719598191,-17.55365124090064,-5.803796729444235,-13.658538914731423,121.69419758793198,False,28
35,-41.4,7.65,36.20133206734997,3.387784123992645,-18.52512615293291,-7.74511598562411,-15.979262421148436,123.37115108775949,False,23
36,-41.4,8.1,36.21828558422583,3.2672509829333767,-19.486251855612345,-5.383876200713371,-13.826706284314314,120.39614395227281,False,22
37,-41.4,8.55,35.492143044625365,2.6231865281738034,-19.523697248031404,-7.14569025343162,-15.363875228420829,122.6663917854402,False,31
38,-41.4,9.0,34.474670000781416,2.3309813669355486,-19.54792830136913,-5.241751480295932,-15.000405911663067,121.30796975694027,False,27
39,-41.4,9.45,32.81794176991211,1.4750923336936177,-19.141916158037212,-7.164836538788282,-16.029486215471437,123.60762351268512,False,23
40,-41.4,9.9,31.713664942222056,1.0544261781641109,-19.41612136625219,-5.088710872420181,-14.91339255594471,121.54370076895138,False,22
41,-41.4,10.35,30.527587001525472,0.7531171432357322,-19.761223098852035,-6.634432533736345,-15.082279169455337,122.10721955689661,False,32
42,-41.4,10.8,30.17834177324394,1.5439176728800745,-21.179575107490464,-4.590232326441263,-14.799764192442092,117.8287985510912,False,27
43,-41.4,11.25,30.470846341010628,2.619818012586163,-21.79861224669232,-6.667548907924262,-17.32466259572374,118.94561204098804,False,23
44,-41.4,11.7,31.060000404616744,3.9330786487613194,-22.579761137854334,-4.937239918510678,-16.389709323242247,114.86083741885385,False,23
45,-41.4,12.15,32.33543020363698,4.4547927692837685,-22.54337754037763,-5.328540633793711,-15.046152462472806,114.6001313472701,False,22
46,-41.4,12.6,33.44275473689503,4.168610312924362,-22.460617055184493,-3.67377321817446,-9.743144931401332,111.62362008478436,False,23
47,-41.4,13.05,35.24356688365738,3.7208317528064283,-22.266861410059644,-4.688638225538931,-12.710131910363593,115.9320733884993,False,32
48,-41.4,13.5,36.450273368938156,3.611691875535361,-22.142666465462824,-3.187280401818582,-12.504680826146005,115.79943237494923,False,22
49,-41.4,13.95,37.45368946470468,3.9298416816655797,-21.945492426920175,-7.358641638461226,-13.043459773191389,119.29325602774459,False,31
50,-41.4,14.4,38.59926693619313,4.804670391141806,-22.13623655529139,-4.220867640063563,-13.335941991321945,116.71210194765627,False,23
51,-41.4,14.85,40.1906526004377,5.3412176561926055,-21.930761000139047,-7.910730609480652,-13.197305404771491,119.53371949605005,False,27
52,-41.4,15.3,42.228207129368144,6.50555559999249,-22.372325032857262,-5.173689042215717,-12.61713267457413,116.92974394767936,False,22
53,-41.4,15.75,43.72376249997065,7.282618969855401,-22.61273839994521,-6.986834682702609,-11.643649076893748,117.55266348812984,False,29
54,-41.4,16.2,45.19243725572432,7.335039962116242,-23.160280780172926,-3.3898864890687253,-11.483936484961937,115.42023496172796,False,22
55,-41.4,16.65,46.46565774394302,6.370107387684925,-23.349264590040807,-6.7325799895677365,-13.144516489331815,119.68088437551319,False,24
56,-41.4,17.1,48.03007182097442,4.738652700625928,-23.889210398704293,-5.112575705148289,-12.450616035647872,120.30198504430984,False,32
