node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-45.0,-9.0,0.5725312660634518,-4.56403128862381,-38.47762540340423,0.12174549449882455,3.576898806189302,-0.05272210688617607,False,32
1,-44.55,-9.0,-0.8081658195693403,-5.634950328787346,-36.71362681753653,2.2488665083277133,4.86609629157939,-6.595316697639517,False,27
2,-44.1,-9.0,-1.3879786403173293,-6.114072145129463,-36.35626499184498,-1.5924514905720053,0.14296101963326002,-4.268386477092589,False,32
3,-43.65,-9.0,-1.5417630145360601,-6.7632776304140005,-36.56353300892801,0.4674257160067156,-1.550817391007047,-10.125285412883601,False,27
4,-43.2,-9.0,-0.855751011254393,-7.213060999329675,-37.34179795220695,-3.0134729053954405,-2.444589479915513,-2.161485147861999,False,27
5,-42.75,-9.0,-0.07935701854111887,-7.6070014318403585,-38.26408632265527,-0.28418286188821085,-3.2437946750459923,-6.06231710811087,False,27
6,-42.3,-9.0,0.10989663734997744,-7.598427391628236,-39.110944886514474,-2.335899259865353,-5.131537525542111,-1.9607561474612258,False,31
7,-41.85,-9.0,-0.6441848301392455,-7.578944248567103,-40.023295405734274,-0.4218967653662562,-5.067161969381497,-7.994951231167421,False,23
8,-41.4,-9.0,-1.1628423145195914,-7.867143416752918,-40.65096572446396,-3.5835225650146376,-5.465156837724153,-3.4520413575437003,False,31
9,-40.95,-9.0,-2.156991851835392,-8.198838185070855,-41.72575615927335,-1.527573850511259,-5.283447171215899,-10.547870402590986,False,27
10,-40.5,-9.0,-3.095651367266105,-8.332936835099229,-42.18892345792328,-4.037038754411634,-6.189827725115276,-8.623190797481183,False,26
11,-40.05,-9.0,-4.948689995031911,-8.854401476146007,-42.31784332098449,-1.5909538348218821,-4.916623177519137,-17.396098419772247,False,28
12,-39.6,-9.0,-5.653923196248795,-8.742311891657891,-42.81287536388592,-3.801851503294833,-7.155709182126866,-16.506556580952935,False,22
13,-39.15,-9.0,-6.852368804927442,-8.738088552908769,-42.88897113822543,-1.4708813961610532,-3.6520174984641947,-20.04772677121926,False,36
14,-38.7,-9.0,-7.299447469214914,-8.684339838541733,-43.08652134883094,-4.035689620913133,-5.6381203245433555,-18.33187547371856,False,23
15,-38.25,-9.0,-7.802293600155043,-8.207699371595089,-43.06534308271631,-1.1775781224182633,-4.040964998071872,-22.185649585815778,False,31
16,-37.8,-9.0,-7.829974119088837,-7.65564564153206,-43.02087128447893,-4.652590813689407,-6.775734021483588,-18.347279933168327,False,23
17,-37.35,-9.0,-8.155300746864224,-6.8924464980972076,-42.58954803631523,-1.9445638395804805,-4.139581902589781,-20.518051849628947,False,31
