node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-40.5,0.0,-18.883928571428566,-20.678571428571423,-19.941964830671036,-1.688357839101425,0.8483838352757377,0.7227012834894688,False,14
1,-40.95,0.0,-19.396164128540036,-20.57750855794852,-19.295395248744416,0.15964728501959083,3.053673709426484,2.018617156206221,False,35
2,-41.4,0.0,-19.66192066413575,-19.652226546353816,-19.83389951185462,-3.34375581267822,-5.515222253346638,-3.5719127396454184,False,23
3,-41.85,0.0,-19.772408692556606,-20.443459348874146,-19.042914809249204,-1.8746535661340389,-6.9929553812178336,-7.401882143696339,False,31
4,-42.3,0.0,-19.61987386095337,-20.99846428388131,-19.010527849275668,-3.3015777092923044,-8.539242935936453,-10.226355433804311,False,30
5,-42.75,0.0,-18.516395001183852,-21.562084733745518,-20.14973523884938,-1.371512245697767,-9.713805620012927,-12.27646066355584,False,23
6,-43.2,0.0,-18.367050165557846,-21.70441602719377,-20.620494456003367,-3.6482151700511443,-10.772782383190874,-13.648820347038116,False,31
7,-43.65,0.0,-18.784097499785872,-22.205163521983916,-20.358310424876922,-2.564923987259709,-9.28744096747975,-12.683304805393895,False,27
8,-44.1,0.0,-18.937031352918698,-21.71594253142822,-20.565203888162458,-5.588228054285098,-10.413534687382134,-12.969197745697931,False,22
9,-44.55,0.0,-18.58253024889089,-21.079212631035404,-21.050330911261295,-2.4109010971399054,-9.356441105900021,-10.065866446564879,False,32
10,-45.0,0.0,-18.427773071306998,-20.206844243810384,-20.968976106202785,-5.35800313787021,-10.99613956280521,-10.567702084267808,False,23
11,-45.45,0.0,-18.207811778925485,-19.831497410874665,-20.760783136429747,-2.2814241522696252,-9.286605219717611,-8.169589116373293,False,31
12,-45.9,0.0,-18.227312077641947,-18.944814687299047,-20.898834565458476,-4.795328749026664,-11.089010909785967,-8.385709673449409,False,27
13,-46.35,0.0,-18.04929855267346,-18.779728043302125,-21.433685334467306,-2.7530835925717625,-11.640069122078405,-8.011245009712946,False,22
14,-46.8,0.0,-18.54006854079379,-18.77558619217331,-21.487696960684723,-4.798998886011159,-10.737406140321736,-6.687705947810901,False,32
15,-47.25,0.0,-18.545659095713287,-19.220742470564666,-21.659571021885203,-3.561733721895207,-12.282693561760304,-8.852994647444504,False,27
16,-47.7,0.0,-18.068673789055477,-19.01886416448628,-22.13875604677608,-6.797887768813818,-13.16823997419807,-9.986091542523265,False,23
17,-48.15,0.0,-17.00947130583962,-19.531810430348955,-21.86367371255441,-2.637815247916323,-10.696003230343003,-9.316830963296532,False,32
18,-48.6,0.0,-15.941830206224584,-19.500968031112354,-20.94260584307636,-5.993305911942204,-13.756096629296806,-15.665378119907212,False,23
19,-49.05,0.0,-14.573779387371552,-19.739896276938413,-20.42011490350386,-2.692774189334975,-12.601178031512113,-16.52201056357437,False,22
20,-49.5,0.0,-13.036849225601674,-18.953388081361258,-19.991151788864453,-4.588681083750909,-12.19331436163309,-18.342655775502923,False,31
21,-49.95,0.0,-11.100800553880674,-17.624481248082112,-20.133358012328383,-2.116855733641671,-13.720911704720661,-18.919278750513847,False,27
22,-50.4,0.0,-9.750593354296383,-15.332430782713105,-20.917481423648127,-4.262974773600039,-14.24207279673888,-16.74051324550269,False,22
23,-50.85,0.0,-9.134094443812243,-12.568057299010894,-21.6482669273548,-1.9681067218585468,-14.420251852454804,-4.950607700851077,False,32
24,-51.3,0.0,-9.931053621627873,-9.665050720184864,-21.831601411083703,-4.8409154297967545,-15.072422019161118,-18.464863861956452,False,28
25,-51.75,0.0,-10.730181925929543,-7.44103604155402,-22.945174474403395,-2.614098883160829,-13.599782512925882,-248.31757356080388,False,28
26,-52.2,0.0,-11.732747485952942,-5.828117890006648,-23.809056555604155,-5.534521701888272,-14.198067241602127,-291.9158431217367,False,28
27,-52.65,0.0,-13.244024515462751,-5.173697291632366,-24.22058817676041,-1.8542832333602812,-15.341135549785623,-292.8331064066593,False,27
28,-53.1,0.0,-14.916410168408794,-4.630854225678219,-25.149301354300388,-5.594776675761302,-12.554083973662328,-324.7963447004711,False,32
29,-53.55,0.0,-17.481983394603386,-5.123108108587544,-26.7774410408447,-2.791550595509005,-16.506869245293945,-267.7054492921474,False,22
30,-54.0,0.0,-21.54709305837985,-5.33128648649666,-28.047101325995214,-5.240886433585287,-14.851511748360869,-331.775530493243,False,36
31,-54.45,0.0,-24.253229234219635,-5.822945044383709,-30.021587612474104,-2.8878781832210803,-16.45361127046534,-302.71223014384475,False,22
32,-54.9,0.0,-26.43212222742268,-6.3413259256331935,-31.94212705961768,-4.462240642263667,-13.996258774227812,-316.175584827497,False,22
33,-55.35,0.0,-28.382089402499645,-7.898122122213425,-32.99826965298163,-1.0692444615992023,-14.837720747171208,-269.97883732341666,False,32
34,-55.8,0.0,-29.801543685085754,-8.540616082700522,-34.99822249601015,-2.7661446708176642,-17.100019856213006,-229.93275964474682,False,23
35,-56.25,0.0,-30.910726174352927,-9.83725055668853,-35.68669917273784,-2.3274640777621287,-15.80827706999871,-283.8247308558397,False,32
36,-56.7,0.0,-31.706393776674883,-11.543397460219017,-35.53711880340354,-2.9866043339303014,-15.87456964226302,-168.28171392621124,False,33
37,-57.15,0.0,-32.09106211069276,-13.741427652793563,-34.05803023288157,-1.9751533260229857,-17.625976630826646,10.944797482301857,False,23
38,-57.6,0.0,-32.05125545078157,-14.069673480635188,-33.164465977198184,-5.790679420223364,-19.175390300126974,9.050635430361503,False,24
39,-58.05,0.0,-31.394410273159846,-15.148110275003027,-32.03812516638733,-2.4187101132439484,-16.85676789052308,8.520558015555173,False,30
40,-58.5,0.0,-29.83884198743806,-15.297870443659827,-31.378278404913463,-3.2733037701169208,-17.073325547675026,7.30565858042712,False,22
41,-58.95,0.0,-28.39681471737042,-16.289022876645635,-30.074298612093102,-0.09442439435875431,-13.73940970108473,7.345493997830521,False,36
42,-59.4,0.0,-27.299556906594788,-17.03744391596904,-28.01949490984414,-4.172113247338481,-14.518096239389875,4.290863590417991,False,22
43,-59.85,0.0,-26.596747973836138,-17.77142510206273,-26.064453353049366,-3.4183410844423707,-14.303692537695538,1.4689198209720726,False,28
44,-60.3,0.0,-25.97427934523531,-17.62777648770951,-25.154739876864618,-4.212896010831246,-16.357621167231578,-1.0919643475695775,False,32
45,-60.75,0.0,-25.092085091877582,-18.269032794496216,-25.050445678070506,-1.9555117654598613,-18.182245240446314,-4.219078194088357,False,23
46,-61.2,0.0,-24.235557946117858,-18.39476929041021,-25.001668775504246,-3.3129323686840957,-16.906435560412767,-4.160183242194073,False,28
47,-61.65,0.0,-23.78096037837269,-19.14376062809708,-25.040848933250594,-3.4642473346937486,-16.615839334543384,-5.457576109447474,False,27
48,-62.1,0.0,-23.827907187001838,-19.232653739133486,-24.75042515152058,-6.211982846004355,-18.302560129952838,-7.833200431311132,False,28
49,-62.55,0.0,-23.524492731710172,-19.640613296310764,-25.638248043771068,-4.104898394989085,-16.268591759840803,-5.949974142929756,False,31
