node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-45.0,0.0,-14.416137957419119,-20.314863608575642,-22.44730721012239,-1.1888846712156549,2.637618815901035,3.814153304862396,False,31
1,-45.45,0.0,-14.919744167966487,-20.260923624267576,-21.762853053023733,0.3373203592036919,6.719292880003592,8.67876563288283,False,27
2,-45.9,0.0,-15.12134201140167,-19.48553473846161,-22.244649976457367,-3.4396929605124975,0.08220335367997933,2.3398728941060716,False,32
3,-46.35,0.0,-15.210680146500595,-19.22554742968446,-22.178649484644204,-0.58949702400333,-4.322758687530287,-3.2989358041646772,False,18
4,-46.8,0.0,-15.586654088281522,-18.440812856683458,-22.76847565391041,-3.0088273380767263,-3.793865797517786,0.3321317141154576,False,37
5,-47.25,0.0,-15.667982176429806,-18.399825476834934,-23.117122720846996,-1.4618982287565785,-3.799369575570169,1.0558721578326318,False,19
6,-47.7,0.0,-15.951792451107853,-18.36895825598658,-23.642316634805297,-2.4497546011137734,-3.7409116462773504,2.1988259390946054,False,37
7,-48.15,0.0,-15.10359241657863,-18.72707678996417,-24.122488670171926,-0.8188853312298228,-6.940560239004625,-3.112456371480369,False,23
8,-48.6,0.0,-14.310826939581956,-18.69198835150174,-23.915285257221363,-2.8695269184296954,-7.296018491724864,-5.198599469473085,False,32
9,-49.05,0.0,-12.59509894393022,-18.7727932493257,-23.257570444404166,0.04607298401094472,-6.931366369284448,-7.280352871323882,False,22
10,-49.5,0.0,-11.575573816214174,-18.45540979308412,-22.96978039785561,-2.091068550123609,-6.314632078684071,-8.27126517259782,False,27
11,-49.95,0.0,-9.627069779315885,-17.73416665548517,-22.805979108126053,-0.49384609875040847,-7.94816016969681,-11.13260938382226,False,32
12,-50.4,0.0,-8.584401359937107,-16.20094330769234,-23.012150594056333,-3.4641819700531324,-10.07389114240746,-13.506800176667479,False,22
13,-50.85,0.0,-7.601558917630253,-13.602194631449263,-23.48120860376924,-0.9215951624371083,-7.425021704499155,-29.986652304645872,False,32
