node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-13.5,-9.0,1.9632422298192975,3.586172100901604,-41.341993761062625,-0.2748463439743495,-2.1547717989798487,-0.427035458789343,False,32
1,-13.05,-9.0,1.7464587807117808,4.014718337863574,-41.356155308504974,1.2444972209382774,0.2712126972405711,-2.6107695921073883,False,22
2,-12.6,-9.0,1.337317716023121,5.905578274061423,-41.098340920631344,-2.6318025011286745,-7.119702202758672,2.3596253721856213,False,36
3,-12.15,-9.0,-0.8036259988662859,7.436789221076009,-40.101796690182944,1.9859332120630375,-10.673871986691946,-11.395768159879303,False,22
4,-11.7,-9.0,-1.399459046301684,7.851894237229464,-39.795547759760076,-4.243896490197328,-6.60092352230177,-1.048943431263503,False,32
5,-11.25,-9.0,-2.799648599533388,8.478825820857235,-39.66675346987735,-0.21706568859456807,-8.931769854628596,-10.92296358505045,False,31
6,-10.8,-9.0,-3.1749547633716166,9.229224109080658,-39.4687557402497,-5.5944562519331615,-11.168941990798922,-3.571418887163497,False,27
7,-10.35,-9.0,-3.6987877311950905,10.00277361148287,-39.333702497828185,-2.7872366404927646,-9.384996161474328,-8.386693774509762,False,29
8,-9.9,-9.0,-2.783122344770724,10.82111892153335,-39.53976557047697,-4.148379539263682,-9.541492756087672,-3.9262817368783747,False,31
9,-9.45,-9.0,-2.1690339822953577,11.891811755204838,-40.234673810038636,-0.6693269644086112,-11.620939611133078,-7.962980066453506,False,25
10,-9.0,-9.0,-1.4189786254726817,13.153893256847955,-40.201382825368434,-4.0804005122319635,-11.554679039945519,-0.8486266184124899,False,29
11,-8.55,-9.0,-0.6603681778904583,14.392789508995476,-40.56210213038957,0.8499652405010083,-12.503384144673522,-6.22269766583967,False,23
12,-8.1,-9.0,0.5818448851270034,15.50463865353868,-41.5723253971274,-2.6919396941304554,-10.59254778194471,1.6140488669127986,False,35
13,-7.65,-9.0,0.6632762967339256,15.780024849431193,-42.664100576282245,0.561279061224137,-11.017615616606276,-2.8158779831916925,False,23
14,-7.2,-9.0,1.002585371400724,15.857152514924644,-43.063597127861776,-1.3954022687534597,-10.225624339113335,0.8069586204137325,False,31
15,-6.75,-9.0,-0.03541991782271521,15.729795274305149,-42.30577351138987,0.4068370639309289,-13.256860213316926,-4.373436123446583,False,24
16,-6.3,-9.0,-0.14287409709248183,15.934892679238828,-41.54142822334368,-2.813022228016512,-12.288742491214112,0.49272590465478316,False,30
17,-5.85,-9.0,-0.42122350051037616,15.98578940815204,-41.128760988832106,1.395786957555252,-13.612256569021023,-6.133352618539777,False,27
18,-5.4,-9.0,0.15782244549638483,15.625632521539199,-40.99704403803866,-1.4666874587462524,-12.61037676677039,-0.9135588060041205,False,22
19,-4.95,-9.0,0.8183108920079659,15.747337582180265,-42.272450960522605,0.12757432272296715,-12.395495822567348,-2.09683446144313,False,32
