node_index,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,right_angle,segment_size
0,-22.5,0.0,51.53486416286891,-10.260389374627007,-20.403694559733072,0.527511982104577,3.9796917844044253,-3.058461881271915,False,27
1,-22.05,0.0,51.69423635618591,-9.642651698139192,-20.801779686458588,2.957784401315606,5.293661078898985,-6.414148824042581,False,32
2,-21.6,0.0,51.83292824450809,-9.13328413622048,-21.40746602553122,-0.31579640259681496,1.9961107919284942,-3.180466138688072,False,31
3,-21.15,0.0,51.42329834707642,-8.334894648507678,-23.418107942001342,1.1404847266294649,-0.3999117066670476,-4.797379356132168,False,27
4,-20.7,0.0,50.77856627339816,-8.69467600026197,-24.654927991362616,-2.2476594340595994,-1.7299221489509786,-2.5710793409889163,False,32
5,-20.25,0.0,48.33547181640557,-8.722257902945172,-26.45728839685014,0.9242095868621101,-1.1417257178116378,-6.430866936335286,False,35
6,-19.8,0.0,45.87127324999301,-10.142740361040188,-26.402395733443605,-3.731634566011654,-3.789470909471709,-0.7396541424591531,False,23
7,-19.35,0.0,43.54634585135987,-10.295196746091491,-25.50480266473408,0.2735520178025196,-1.6136311117612387,-4.3522076182840514,False,32
8,-18.9,0.0,42.355586667002434,-10.379039636579632,-24.430577722463127,-2.016902215285617,-2.14738189774622,-1.7681222347985097,False,27
9,-18.45,0.0,40.74582449183755,-8.995766258427146,-24.283638944573543,1.7845364021418404,-2.7607914632277066,-5.578830349607037,False,31
10,-18.0,0.0,39.78278352914374,-8.085086740495386,-24.767030137380516,-3.7592842790550334,-4.033373800335839,-2.836652013565011,False,22
11,-17.55,0.0,39.10714152664936,-5.991505347449529,-26.038397607239133,1.1396279518586236,-3.5215943136509025,-10.218238832939509,False,32
12,-17.1,0.0,39.04813679812954,-5.093602245214459,-26.728699432590336,-2.3457371081767735,-3.271378753136299,-9.609229932892491,False,27
13,-16.65,0.0,39.39034139710949,-4.214966637294927,-27.454452473213546,1.1608413687339234,-1.5416047769727235,-14.982461343419867,False,25
14,-16.2,0.0,41.512917591860294,-3.0881957216191176,-28.21140157848985,-1.1273946667083241,-1.9734887043264744,-13.885592612068722,False,32
15,-15.75,0.0,42.03656687740551,-1.8006046724906104,-27.76898858112403,0.29932978906713226,-1.6622196931604543,-15.83008200093582,False,26
16,-15.3,0.0,41.570067145716614,-0.46782579340964775,-27.35498530994923,-2.2237750565988788,-3.847279684859192,-14.116657299800183,False,23
17,-14.85,0.0,39.757195240015164,1.4605794333909015,-26.923616681944946,0.6534497393828741,-4.261692722727174,-18.60402828556429,False,27
18,-14.4,0.0,37.99915268018032,2.1322290829604413,-26.02628655528942,-0.967072667730489,-3.4541771242457533,-18.97957040518504,False,38
19,-13.95,0.0,37.4998379539981,1.5524180118277684,-25.872908690850146,1.6092768676560785,-2.818269795311103,-20.858332867453182,False,28
20,-13.5,0.0,38.31957792563794,0.6129949492042199,-26.545830914725887,-0.9051746466149889,-5.582994958046054,-16.190445047255626,False,26
21,-13.05,0.0,39.282371315293524,0.5020969658990712,-27.0958164258764,0.9888274750096351,-5.033839517843277,-17.61670745119562,False,23
22,-12.6,0.0,40.81867241804944,-0.7394598327317956,-28.527703202616166,2.1963756789554885,-11.805398964145418,-12.179050366808037,True,74
23,-12.6,-0.45,38.97219765915308,-18.91379025708226,-21.145900152445517,-3.486823015848452,-5.23000632243665,14.761494051663568,False,25
24,-12.6,-0.9,33.56407244950351,-28.56217342776252,-17.57382445128666,-1.0737145826319938,-5.692212583757112,32.418529906309764,False,31
25,-12.6,-1.35,27.88072466092392,-35.290650112094575,-15.934965379929876,-3.5980798039474813,-7.761791330435222,48.1501228535134,False,27
26,-12.6,-1.8,25.768539974441563,-37.763375707411456,-15.643620978403687,1.4066970869077076,-7.9643977246294675,54.287051306491485,False,32
27,-12.6,-2.25,23.885740121714388,-39.75090892204733,-15.052993577882324,-2.683416822256108,-8.309198191640395,58.13777943110858,False,22
28,-12.6,-2.7,24.12762180905715,-40.27460684168097,-14.490883263091215,1.800263583338941,-6.574710768388395,58.38300284120305,False,36
29,-12.6,-3.15,23.701197757248693,-41.03115376243082,-14.028323393472949,-2.3090652953325876,-8.552533312526172,60.021535070771186,False,22
30,-12.6,-3.6,24.1652500974527,-41.25931703822258,-13.795874178825578,2.3067947905483877,-7.184579546748976,59.82633413574362,False,32
31,-12.6,-4.05,23.78359331581497,-41.69842752605799,-13.895422741387009,-1.2314766653179665,-7.99144120598877,60.437413440191314,False,31
32,-12.6,-4.5,23.9823010258543,-41.65539442823716,-13.76570654744924,1.9594017562296462,-7.537972224740798,60.53123370989274,False,27
33,-12.6,-4.95,23.91856698868012,-41.10641317100489,-14.205655555031047,-0.6592919142700754,-8.733292869237594,60.13616391350198,False,32
34,-12.6,-5.4,24.386656972583754,-40.11762349446324,-14.244609902512998,1.783564566475399,-7.402139717135777,58.49995754982876,False,22
35,-12.6,-5.85,24.268265346718124,-39.43369832525755,-13.810877438160048,-1.7622295637156153,-5.561467906984614,56.33079668055212,False,36
36,-12.6,-6.3,25.202251889757395,-38.2612321820627,-14.04552481180848,2.258397480999198,-8.321392500648296,56.32262763183906,False,22
37,-12.6,-6.75,25.96364911671701,-37.08300479383888,-15.055952991677621,-1.029631036387448,-9.966818334360624,54.31631507757943,False,32
38,-12.6,-7.2,26.74769800034998,-36.0685945781169,-15.863136098268761,2.0509752351788895,-8.767753438058628,51.81400673846627,False,32
39,-12.6,-7.65,26.87024031256381,-35.701248446161806,-16.200406964154144,-2.2789875411885463,-9.768960638939749,51.05212731833093,False,26
40,-12.6,-8.1,27.19848953423264,-35.03819859954297,-16.589077122571734,1.3064066728316963,-8.865373464313034,49.79455892727006,False,29
41,-12.6,-8.55,26.429459752600884,-34.74483410505006,-16.80043645261904,-1.1382731413352092,-8.559132312423385,49.43696161913109,False,40
